star,comment
1,방금 보고왓어요 .. 여자친구랑 .. 보는내내 무섭기만하고 무슨내용인지 잘 모르겠어요 결말도 이상해요 악마한테 낚이지말고. 보는것을 믿으라 ?? 의심하지마라 ??말장난치네요 10점 평점 주신분들 뭐임 도대체 ? 낚으려는 악마인가?  
10,다시 한번 봐야겠다 곽도원의 전성시대  
5,황정민은 역시 굿~ 영화는 이게뭐야ㅡㅡ  
8,배우들 연기도 좋은것같고 재밌게 봤어요~^^  
9,한국 영화의 새로운 시도  
9,황정민연기에소름..  
10,영화좋아하는사람은 열광할수밖에  
7,영화를 다 봤으나 결말이 무엇인지 알 수 없던 영화  
3,스토리는좋은데 너무무섭고... 진짜귀신씌일꺼같은영화 ㅎ 개인적으로 이런물을 별로안좋아해서그런지 ... 가족과보기에는비추인듯합니다 ㄷㄷ  
2,뭐가재밌다는건지.. 내용은 이해갑니다. 작품성은 별루..  
8,15세 영화는 아닌것 같아요..  
6,음.. 결말이 마음에 안드네요  
1,연출이나 진행은 불만 없다 그냥 엔딩하고 내용하고 보기싫다 ㅡㅡ  
10,최근 본 영화 중 가장 재밌게봤습니다.  
3,킬링타임용으로 보기에도 어처구니 없음. 연기자들의 연기력을 오용한 감독은 좀 많이 부끄러울듯 ㅠㅠ  
10,"재밌습니다. 믿기 시작하는 순간 속기 시작하는거야. 근데 친구는 재미없다고하니 음... 복선, 해석 좋아하는 분들이 보면 좋아요.  "
10,감독이 변ㄴ태적입니다  
5,영화를 직접 보고 나왔는대 해석을 또 찾아보게 만드는 영화네요.. 마지막 장면에서 같이 보던 사람들이 '뭐야?'라고들 말하더라구요...ㅎㅎㅎ  
1,그냥 다 노잼이다 이게 뭐여  
3,응...아니야 진짜이게뭐냐 보는내내웃겨죽는줄  
2,소문난 잔치에 먹을것 없지요  
5,개인적으로 정말 지루했습니다  
10,영화 내내 의심하면 미끼에 걸림  
9,팝콘과 콜라를 반이상 남겼다 몰입도가 엄청난 영화  
1,"....,....,...;  "
10,내 인생 최고의 영화. 무슨 할말이 있는가  
2,기분더럽고 내용이나 메세지하나도모르겠음 최악 곽도웡영호ㅏ도이제보기싫어짐  
10,후회없어요ㅠㅠ진짜 몰입도 높은 재밌는 영화  
10,호불호가 갈리는 것 같은데 저는 재밌게 봤습니다  
3,짜장면 짬뽕 울면 볶음밥 짜장밥 짬뽕밥 탕수육 다 시켜놓고 감독이 한입씩 먹은 후 뒤처리는 관객에게 맡겨버렸다.  
7,아ㅋ 내주변사람들은 영화보고 악몽한번씩꿉니다  
7,해석의 여지가 많은 영화. 설명이 불친절해서 보고나서 썩 개운하진 않음. 분위기는 기괴하고 좋았음.  
1,이건 결과가 머란거지ㅡㅡ  
1,진짜별로....ㅋㅋㅋㅋ그냥황정민 곽도원연기캐리  
1,기대 이하 입니다. 제목그자체  
1,진짜 너무무서워서 중간에 나왔어요그래도 계속 생각나네요ㅜㅜ  
3,연기는 좋았지만 무엇을 말하려고 하는지가 참 ..  
1,무슨  내용인지 모르겠네요  
1,1점도 아깝다. 절대 권하고  싶지 않은 영화. 내 돈  돌리도~~그리고 아역에게 너무 잔인한 영화다. 영화 이후 아역배우에 대한 배려는 있는지 걱정걱정  
7,너무 잔인하고 공포스럽만 영화 상영 내내몰입도가 정말 좋네요  
5,연출력은 좋았으나...그래도 근래 몰리는 상업영화에서의 갈증은 씻어준...  
1,의미없는 절규. 고뇌없는 대중영화의한계.  
1,악마 좀비 진심 쌩뚱맞은 영화  
1,쓰레기 지저분해 그닥 비추  
1,내용도 왔다갔다 결론도 없고 말초신경만 자극하고 한심하네  
9,감독판이 궁금해지는 영화.두통약이 필요한 영화.  
1,나홍진. 칸에 사고 싶었던 거니? 멋지고 싶어서 온통 MSG 와 포장 덩어리로 가득하다. 다시는 이런 방식으로 영화 찍지 않길..  
1,보지마세요.진짜짜증납니다  
3,사건과 사건이 너무 따로 놀고 연기력이 아깝게 스토리의 필연성이나 타당성이 없는 결말에 가서도 맘둘곳을  잃고 헤매게 만드는 매우 독특한 영화.  길어도 너무긴데 이게 끝은 아닐거야를 외치게 만드는 작가의 특이한 찝찝한 마무리가 인상적  
5,"유치한 결론, 좀비영화인줄 ㅋ  "
2,무섭고 이런영화인줄몰랐음;;귀신나오고 반전있는영화...잔인함  
10,레알 계속 다시생각하게하는영화  
1,너무 잔인했어요 ㅠㅠ 밤에 잠못자고 화장실 못가겠음  
1,이건뭔영화입니까 이해가안되네  
5,"오랫만에 엄마 영화 보여드릴려고 갔는데...,어이없다고 하시네욕ㅋㅋㄲㄱ 초중반은 코미딘줄 ㅋㅋ좀비물인줄 알았어요ㅋㅋ감독님 전작보고 제가 기대를 넘 많이했나봐용ㅋ 황정민무당 연기는 최고구요ㅋㅋ너무 기대 하지말고보세용^^~  "
7,보고나면 찝찝한 영화네요  
6,너무 산만하고 내용이  부적절함  
5,그냥징그럽기만 하고 소소  
5,내용에 비해 너무긴 영화이고 스토리도 마지막에 흐지부지 되는것같습니다  
7,화면에 피범벅이 너무심하다  지나칠정도로  
10,우리는 미끼이며 현혹되고 의심할수밖에 없다  
8,"영화 보는 내내 완전 몰입. 분위기, 연기, 모두 압도적. 다만 영화를 다 보고 나서 중간중간 그게 왜? 그건 뭐였지? 라는 의문이 들었던 부분이 좀 있었던게 개인적으로아쉬워서 별 두개 뺍니다. 다른 분들 말들처럼 아역 연기가 정말 압권이네요.  "
10,끝까지예상못했네 이런  
10,오늘 처음 소개받은 여자분과 보고왔어요^^새롭게 연애를 시작하는 분이라면 강력 추천합니다  
5,시종일관 낚시 하는 영화  
5,재미는잇엇으나 이찝찝함...뭐지..ㅠㅠ  
7,"검은사제들과 평면적 비교가 가능하다. 초자연적인 문제 해결에는 서구적 해법과 한국적 샤먼의 해법, 모두 나름의 기제를 지니고 있다는 것을 보여주었다. 허나 곡성은 분명한 인과를 보여주지 못했다.  "
6,흠 연기는 잘하는데 찜찜하네  
5,먼내용인지 넘심오히니  
7,이해가안됨 뜬금없는 좀비씬  
2,아..정말..어이없고 찝찝하고ㅡㅅㅡ괜히봤다는 생각뿐..  
6,기대를 너무 한거같아요 ㅎㅎ  
2,재미가없어서돈이아꺼워요  
7,결말을 너무 열어두셨네..  
3,실망입니다정사장면은  
10,초반부터 자이로드롭 맨 꼭대기에서 안내려오는 영화..  
10,평점이 높으면 말이여 무신 이유가 있는것이여 이유가  
5,분위기무섭고 재밌는데 무슨말인지모르겠음  
4,극단으로 몰고가는 솜씨가 뛰어나네요. 잘 봤습니다.  
6,약간 찝찝한 영화내요 ㅠ  
5,생각.기대이하..ㅜㅠ  
5,끝나고나서 머리가 아팠어요  
5,이해를못하게떠여..ㅠ  
4,아 ~~기대하고보진 안았지만 쫌.우낌 웃긴컷도있고 어이없고 잔인한 부분도있었고ㅋㅋㅋ 많은사람들이 기대하고보는것같은데그냥 가볍게 영화한편 보긴 괜찮았어요  
10,감히 입으로 말하기 힘들정도의 에너지가  
10,한국 영화 사상 5위 안에 듬  
10,생각할수록 놀라운 영화  
10,굿이런영화는처음이였다 몰입도짱  
2,헐 ‥전에 황해 보다가 피범벅 뭔가 더러운 잔인함에   보다 나왔는데 황해감독인지 모르고 봤네요 ‥보고나서 찜찜한영화  
8,피가 너무 나오고 잔인하서 15세보단 19세가 어울릴거같아요 ㅠ  
8,"140분여동안 한번도 딴생각 안하고 집중한 영화입니다그런데 참 잔인한것도 많이 나오고, 끝나고 나니 뭔가 찜찜하면서생각을 많이하게 만드는 영화였어요..호불호가 많이 걸릴것같더군요.  "
9,재밌어요.. 아기가 연기 너무 잘 하구요  
5,"이 영화가 어떻게 15세등급을 받았는지 의문이 드네요.. 잔인함을 둘째치고 상황, 흐름이 주는 스릴과 공포가 정신적으로 정말 충격적이고 찝찝함이 정말큰데 청소년들이 봤을 땐 충격이 더클거같네요...러닝타임내내 스릴과 소름돋습니다..되도록 보지마세요..  "
8,추상적인결말...중간에 좀비같은놈이랑 싸우는 부분이 너무 별로였음 코메딘줄  
7,재밌게봤어요마지막까지 아리송아리송사실 아직도아리송  
7,애매한 내용. 또 관객들로 하여금 생각하게 만든영화. 잔인하고 궁금하게해서 눈돌릴틈은 없었지만 이 영화 뭐지하는...  
8,재미있게봤습니다 많은 생각을 하게 만드는 영화이네요다만 좀비의 출연으로 인해 퀄리티가 약간 떨어지는 듯한 느낌이 들어 아쉽네요  
7,이게 15세라고 미친거아님?.... 잘만든 각본. 하지만 너무 난해한점도 독.  
5,배우들 연기는 짱이다! 근데 시나리오는 좀...개운치가 않다  
5,기대했던것보다 별로...  
8,절대 스포는 알려하지말고 보소.식스센스급의 소름을 느끼고 싶으시면 기대도 스포도 알지말고 보소  
7,절대 쉽게 볼 수 있는 영화는 아님. 무섭다기보다는 수수께끼  
5,제머리로는이해를못햇어여  
2,진짜 기대하고 봤는데...  
10,정말 재미있게 봤다. 어쩜.  
10,관객이 미끼를 물수 밖에 없는 영화  
9,"전혀 기대안했는데 상당히 웰메이드입니다. 물론 장르가 오컬트/엑소시즘이라 취향타지만 웬만한 국내 호러, 공포, 스릴러와는 비교도 안되네요. 다만 스토리는 크게 신경쓰지 않고 보는게 좋음. 같이본 친구는 스토리짜맞추느라 욕했음ㅋ  "
5,그저 그런 영화. 그저 그럼  
7,소문보단 덜함인거 같아요  
10,보통 남자화장실에 대기줄이 없는데.. 영화가 끝난 뒤 유난히도 줄이 길더군요  
10,도대체 이런 영화를 어떻게 만들 수 있을까... 몇번이고 다시 보고 싶다.  
7,인간은 보이는대로 믿는게 아니라 믿는대로 보인다.  
7,왜 청불이아니지????  
5,15세이상 관람하기에는 욕이 너무 많이 나오고 경찰인데도 불구하고 가족을 위해서라면 폭력과 살인을 동원해도 된다는 정당성 부여하는 듯해서 청불로 해야함  
9,마무리가 안좋앗습니다 나머지내용은반전에반전 굳굳  
5,.. 그냥그랬네요 ... 별로반전도 소름돕지 않고  
5,황정민 믿고 보러갔는데 ....걍 할말없음끝나고 관객들 반응이 전부 뭐야? 씨 .. 라고함ㅋㅋㅋ  
9,엄잼 하지만 약간의 개연성 부족스  
10,근래본 최고의 영화. . .  곱씹으면 곱씹을수록 섬칫한 맛이 최고  
6,"선과 악이 싸워서  악이 이긴것인지!그냥 소름끼치게 무서운 영화라면 더 좋았을것을. . . 무당, 일본인, 좀비, 이런 단어 제일 싫어한다  "
8,황정민 조금나와 예고에나오는게 전부임  
4,결말도 없이 잔인함과 지저분한 찜찜함만 남는졸작~@@  
2,내용없이 아무거나 갖다붙이기  
4,와 정말 최근에 봤던 영화중에 제일 핵노잼  
10,이영화는미쳤다ㅎ 한시도 눈알을 안굴릴수없다ㅇㅅ  
2,개연성이없는영화. 대체 왜 봤는지 알수없음!  
7,반전을 위한  거짓장치들이 많아서 다보고 나니 기만당하는 느낌이었다.  
7,15세관람치고는  너무 잔인했던 영화  
10,너무 무서워서 오늘은 아빠랑 자야겠습니가  
7,와타시다....악쿠마  
6,별루 노잼이었음 너무 놀라게하는 장면이많음  
7,영화가 끝나면 영화가 시작된다  
10,반전에 반전을 거듭하는.. 진짜 스릴넘치고 마지막까지 뒷통수 맞은 이 느낌 !! 소름돋았어요  
9,ㅇ븡미진진 무섭고뭐그래  
7,효진이 연기 후덜덜햐~  
7,반전에반전에반전. ..후 마지막에 읭? 뭐지..라는 생각이들며 자기전까지 생각하게 만드는 영화. 절대 현혹되지맙시다.  
7,영상 음향 모두 몰입하기에 좋아 긴장타면서 관람 중에 외국인 뺑소니 씬부터 갠적으로 따라가기 버거웠어요. 극 흐름을 이해할람 다시 봐야겠는데 그 분위기 때문에 엄두가 안나네요. 아하하하;  
8,머지 머지 머지....말그대로 미스터리 ㅡㅡ  
3,별루여떠요.. ㅜㅜ 무섭지두 않구 개연성두 없었던거같아요 페북에서 왜이렇게 재밌다한지 모르게떠요ㅜ  
10,재밌습니다 굿입니다!  
10,기빨릴만큼 잘 만들었습니다.무서운 와중에도 눈에 보이는 곡성의 아름다움이란  
10,최고. 정말 잘만들었습니다  
10,반전오지구요 애기연기 핵잘함 진심 대상주셈  
6,결말이 뭔지...몰겟음...  
4,대강 포스터보고 취향아니면 보지마세요. 많이 본다더라 어어어 하면서 볼 영화는 아닙니다. 개취따라 이런 스타일 좋아하면 보세요.  
1,뭔지 모르겠는 영화였네요생각없이 볼 영화는 아니고 영화에 숨은의미 찾고 하는거 좋아하신다면야 보셔도  
1,기대만큼 겁나 재미없음.  
10,배우도 감독도 다 미쳤음! 나홍진은 또 한번 자기 자신을 넘었네  
6,기대를 너무 많이해서 그런지 약간 부족했지만 그래도 좋은 영화라고 생각해요  
9,존나무서움진짜 개짜증나게무서워 소오름  
9,보고나올땐 무섭고 찜찜해서 생각하기 싫은영화라 생각하다가 내용 해석이 명쾌하게 안되서 계속 생각하게되는 영화  
10,"진 빠진다는 느낌이 정확한 표현 같습니다. 이러한 소재로 긴 러닝타임 그리고 엄청난 몰입감.. 극장을 나오니 지치더군요. 곽도원,황정민 그리고 딸 과 일본인 역할로 나온 배우들의 연기력이 압권이더군요. 반전에 반전.. 그리고 결말도 참신하고 좋았습니다  "
1,오져따...ㅎㅎ^~^  
1,그렇네요...그냥ㅡ 이건 뭐라 설명할수도 없어요  
2,징글징글...황정민나오길래 봣는데ㅠ  
10,나홍진만이 만들어낼수 있는 월드유니크무비  
8,연출은 짱.. 결말은 이해가...  
10,무섭다라는말밖에...소름돋앗네  
10,이건 엄청난 영화임! 심오한 의심 믿음 에 관한....머리가 얼얼하다 진짜 미친영화!  
10,모든 배우들의 열연에 지렸습니다....다들 연기하느라 고생많으셨겠어요 강력추천!!!  
1,...  이것이다 ....ㅋㅋ. 인정함?  
1,호러물....대체뭐지  
1,예루살렘이 곡성이고 일본인이 예수라는건가요?  
8,아역배우 정말 고생많이했겠다는 생각이 들었어요..! 러닝타임이 길긴했지만 두번보고싶은 영화예요 ㅎㅎ 이해가 인간다는 분들많아서 고민하고봤는데 자세히 보면 그렇게 어려운영화는 아닌듯해여ㅋ  
