star,comment
10,무서운거 잘보는사람은 스토리가 눈에 보였을꺼고 못보는사람은 집에도 혼자 못갈 영화 중간중간 깜짝놀라긴했는데 스토리 너무 좋다 반전의묘미  
9,소름돋았다 나에게는 최고의 한국영화로 기억될듯  
5,그냥...그냥그랬다  
5,잔혹한 장면들로 도배된 영화..도대체 무엇을 이야기하고 싶은지..영상해악이 무엇인지를 일깨워주는 반면교사적인 영화..  
8,관람 후 퍼즐이 맞춰지면서 더 놀라게되는 영화입니다 ㅎㅎ  
10,개 무섭네요아직도 무서워서 지금 집못들어가고있음요  
10,재미도있고 적당히 무섭고 미스테리한 반전도있고 한국에서 이런영화가 만들어졌다는게 믿기지않네  
5,"당위성이나 복선도 없어서 황망하고, 악마의 눈은 유치하기까지합니다. 배우분들 연기력이 좋고 긴 시간이 지루하진 않습니다.  "
2,개무섭다 너무무서웠다  좀 잘놀래는분이랑 꿈잘꾸는분 비추  
10,한국 공포영화의 부흥이 시작될거같은 공포물  
8,무삭제판 나오면 또 보러가야지ㅎㅎ  
2,찝찝함의.극치황정민 곽도원 쿠니무라 준의 연기는 볼만함잔뜩 펼쳐놓고 무책임하게 대강 봉합.  
8,  호불호가 많이 갈리는영화라지만 2시간넘는시간을 시간가는줄 모르고 봤네요~ 저는 재미있게 봤습니다^^  
5,두번 보고 싶지는 않은 영화  
5,먼가모르게허무함ㅋㅋ  
2,뭥미 ...ㅋㅋㅋ뭘 말하고자 하는지...  
10,긴장감 넘치고 알면알수록 그냥만든 영화가 아닙니다!  
10,굿!!좋았습니다~ㅎㅎ  
2,낚인거같음 보는 내내 심기가 불편했고. 마지막이 더 짜증났음. 미스테리한건 알지만 결과가 모호함. 정말 추천하고싶지않음. 추천안함  . 황정민 넘 좋아하는데 실망 ㅠㅠ  
1,막막 재밌게 봤다 볼때만 전무후무한 반전이 아닐까 그 반전 하나때문에 쭉 재밋게 봤는데 한순간에 재미없는 영화로 만들어버렸다 이영화를 볼거면 마지막 부분은 안보는걸 추천한다 그러면 재밋는 영화가 될것이다  
10,"쫄깃쫄깃합니다,,,,  "
6,스토리가 뭔가 짜집기한듯한 느낌을받았고 무섭기도 했지만 이상했음  
9,이런 영화는 처음이다 결말을 보고도 재미가 있었음  
9,호불호가 갈리는듯 하지만 재미있었습니다  
6,시간가는줄모르고봤긴한데... 내용이 도무지 이해가가지않는영화였음  
8,생각보다는..별로였어  
10,정말 재밌다....죽기전에 한국에서 이런 영화가 나올까?  
10,혼자보고 후회했던영화.. 꼭 옆에 누구데리고가서보세요 지금도 손떨림...반전대박!  
7,중간까지는볼만했으나..후반부로갈수록전개가뒤죽박죽이고 마무리는ㅋㅋㅋㅋ  
10,볼때는 충격이고 끝나고 난 후엔 계속된 생각이 꼬리를 뭅니다..뭔가 반성도 하게 되는..그래서 다시보러갑니다  
10,영화내용 이해안간다는 사람들 뭐지? 몰입 내용 연기 깊이 완벽한데 ㅋ  
7,"나홍진 전작들에 비해 부족하다. 긴 러닝타임을 몰입감있게 만든 것은 박수보내고 싶지만. 추격자, 황해는 여러번 봤었는데...곡성은 한번으로 끝일것같다. 배우들의 연기에 박수를 보내고싶다.  "
10,감독이고배우고 넘나 잘한다...  
5,재미집니다한번보십쇼  
10,굿굿 잼남 근대 어려워요 ㅎㅎㅎ 결말이 뭔지 아직 생각중 ㅎㅎ  
10,스토리가 좀 어려웠지만 진짜 재밌었습니다!반전이 소름 돋네요ㅎㅎ  
10,완전소름  배우들연기  몰입도 500프로 눈한번 깜짝일수없을정도  ?공포의 잔상이  너무오래 남을듯이제것  우리나라에   없던  새로운형태  공포영화무지 재미나지만  혼자보지는말것  
1,보고나면 그냠찜찜 한 그런영화  
1,진짜무서워서 오금이저림  
2,"난 도대체 이 영화가 왜들 그렇게 호평을 주는지 모르겠다 친절하지 않은 내용생략과 억지스러운 끼워맞춤에 열린 결말는 개뿔 황당하기 짝이 없는 엔딩, 영화 끝나자마자 사람들 다 어이없어하면서 나감. 완전 기분 더러운 영화임 돈 주고 스트레스 삼  "
10,올해 최고의 영화입니다!  
10,나홍진감독은 미친사람입니다.  
5,이해가 안되고 딱히 재미까지도...  
10,오랜만에 볼만한 한국영화  
3,보고나니까 밥이 안 맥힌다  
1,보다가 지루해서 한시간남기고나옴모임 공포면 공포답게 스릴러면 스릴러답게 코미디스럽게섞은거같아즐  
3,"도대체 뭔 얘긴 지,  영화를 본 관객한테 ""최소한""의 알 권리는 좀 줘야되는 거 아닌가?살인의 원인, 무당과 일본놈과의 관계,어설픈 사투리 쓰는 천우희의 역할  등이 중 하나라도....아, 짜증.  "
1,뭔내용인지 1도 이해안되네요  
1,너무 찝찝해ㅡㅡ 10자  
1,뭔데 이거!10자제한  
1,도데체 이영화가  왜 재미있는건지  모르것네요.결론도 이해가안가고  끝나고나서   뭐지?라는생각뿐.잔인하고 호러스런 분위기가 끝까지가는영화.재미있는영화를 찾으신다면 다른걸보세요!  
9,진짜 너무 재밌게봤어요 한번 더 볼 예정  
2,허세좋아하는 김치나라에서 좋아할 법한 영화  
7,"영국 현지에서 맨유 경기를 보러갔는데,골을 못넣는 기분.  "
10,긴 상영시간이 길다고 느껴지지않을 만큼 재밋음  
6,기대보단 ..못했습니다..  
10,동양의 관점으로 풀어낸천사와 악마의 싸움... 반전의 반전이 넘친다  
10,내스타일 영화에요 재밋어오  
10,어째서 20세기폭스사가 이 영화에 투자하고 배급까지 맡았는지 답이 나온다  
10,지립니다현혹 되엇습니다 ㅜ  
10,나홍진 감독의 영화에 곡성만 남을만큼의 인상!  
10,최고였습니다 몰입도 스토리 훌륭한영화입니다  
10,졸잼 말그대로 잼씀 꼭 봐야함  
9,등에 땀 났다.. 천우희 팬 됐음  
10,넘 연기도 좋았고 보는내내 소름..오랜만에 영화같은영화 봤습니다  
4,감독의 고향도 곡성.. 일본 배우를 떄려잡으러 가는 장면에서 트럭타고 연장챙기고 가는 부분을 보고 그 지역의 수준을 또 실감함  
1,세상 재미없었어요.게다가 너무지루  
1,쏘쏘 시간 돈낭비 기대하고 봐서 그런가?  
1,진짜....기분찝찝하게만드는 영화ㅠ왜 돈주고 이걸봤지ㅡㅡ  1점도아깝다ㅠ진짜...  
4,긴장도는 좋았으나 연결고리로 보여주는 장면이 부족합니다~  
1,음..그냥 좀 별루인즛  
1,이게.. 머냐. 평론가들을 위한 영화인가. 평론가들은 평이 좋으네. 이 영화 실제로 봐본 사람들이라면 그 찝찝한 허무함을느끼는 분들이 적지 않을 듯.  
1,이런영화였음안봤다.  
1,정말 비추입당~~~돈 시간 다 손해  
1,기대가 크면 실망도 크다고 했던가? 내용은 그럴싸했으나 도무지 무슨뜻을 전달하고자하는건지 아니면 관람객의 수준을 폄하해서 기대치를 제작자와 연출가의 잣대로 만들어 진건지 끝이 너무 허무해서 내내 긴박했던 상황에 찬물을 퍼붓는격...어이가 없습니다.  
10,곡소리 나는 영화. 두번 보고 싶지만 또 볼 준비가 필요하다  
1,기대이하임....너무 기대하고 봣나봄  
9,최근 본 영화중에 최고엿습니다 영상미와 스토리에서오는 긴장감이 2시간30분 내내 이어져서 보고나서는 다리가 풀릴지경이엇어요  
9,관객에게 생각하는즐거움 보단 헷갈리게만 만들려고 하는듯한 느낌이 아주 살짝 들엇지만 정말 재밌었던 영화 ㅎ  
6,초반의 몰입도는 좋지만 베베꼬인 실타래처럼 풀리지않는다 반전에만 몰두한 모자란작품  
10,할머니집가서 밤에 못돌아다닐거같습니다. 시골은 위험해 ㅠㅠ  
10,스토리 탄탄한 좀비영화~~  
8,엑소시스트를 한국버전으로 만들면 이렇다. 스포 조심하고. 재미는 있음  
3,뜨악하는 반전을 주고자한 것도 알겠고.. 심오한 메세지를 넣고자한것도 알기야하겠는데... 그러기엔 스토리는 부족한편이다.. 경이로운 연기력들에는 찬사를 보낼만함  
1,주토피아 보고싶다 .. 주토피아  
1,보고나서 찝찝한 최악의영화  
1,이영화보면 최소 일주일정도 밥은물론 죽도 못먹습니다. 당분간 영화는 보고싶지도 않습니다. 한마디로 정말보지마세요. 도움되는일아 한가지도 없습니다.  
10,별 반개 준 알바들한테 현혹되지 말고 관람객인 나를 믿어라  
10,아오 ..딸내미 캐리요 ..무서워서 잠못자것다 .  
6,지루해서 죽는줄.. 영화가 이렇게 길게 느껴질줄이야...  
10,재미있어요 재미있어요  
10,뭣이 중헌디~ 뭣이 중허냐고~~  
8,뭐야 이거 너무 재밌잖아  
10,너무 무서워서 밤에 악몽꿨었어요 ㅠ  
10,대박재밋음대박재밋음대박재밋음대박재밋음대대박재밋음대박재밋음대박재밋음대박재밋음박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음대박재밋음  
10,보는내내 지루하지 않고 재밌었습니다  
10,스릴감 있고 요즘들어 본 영화 중 제일 재밌음  
10,너무재밌게봣ㅓ요!!!  
10,누가 범인일까요? 보세요^^  
10,와 진짜 이건 인생영화임... 그냥 시간내도록 손에 땀을 엄청흘렸너요  
10,ㅇㅋ조아조아조아조아  
9,그냥 물었는데.. 그게 미끼였다니..  
10,영화 보는것 보다 본 후에 여운이 더 재밋는영화  
10,전 굉장히 인상깊게 잘봤습니다. 두고두고 기억에 날거 같아요.  
10,평점이 뭣이 중헌디~~~~!  
9,한국에서 이런 영화가 만들어지다니 참 난해하면서도 소름끼치도록 몰입되는 영화  
7,노잼 징그러워요 개인적으로  
7,연기짱!!!! 좋아요!!!  
10,왠만해선 10점 안주는데 진짜 재미짐  
10,연기도 대박이고 소름 돋고 재미있음 ..  
7,뭔가 스릴도 있고 재미도 있었어요  
10,재미있는편이다  잘만든영화다  
10,꿀잼입니다요 꿀잼이에요  
10,재밌게 봤어요 ㅎㅎ 추천할만한 영화  
10,재미이있어?써요ㅎㅎㅎㅎ  
10,정말 재밌었어요~ 다시 봐도 재밌더라구요  
10,그놈은 미끼를 물어버린 것이여  
10,관객과 함꼐 호흡하는 영화!!!  
7,기대한 만큼은 아니었지만 볼만했어요  
7,반전이 있기는 하지만 스토리는 글쎄요?  
10,재밌어요 !! 2번봣는데도 지루하지않고 재밌음 !!  
10,곡성만큼은  만점을줘도 아깝지 않은영화였다 시나리오면 시나리오.연기면연기. 스릴감. 어느하나 빠지지않는 작품.올해 본 영화중 단연 최고다  
10,최고에요 진짜재밌어요  
10,보고나서 더 재미있는 영화  
9,뭣이 중헌디 좋았습네당  
10,재밌고 의미도 있고 정말 나도 모르게 미끼를 물게 되는 영화  
7,볼만한데 기대보단 아니었음  
10,재밌네요재밌네요재밌네요  
10,곽도원님의 연기는 명불허전  황정민님의 연기는 두말할것도 없고  
10,너무 무서웠지만 연기자들의 연기가 돋보였음  
10,지금까지 본 올해 최고의 한국영화 몰입감 최고  
10,두말 필요없는 올 여름 최고 히트작. 후회없는 선택이자 꽉꽉 관객이 들어선 극장 객석도 인상에 남는다. 쿠니무라 준 연기도 압권.  
9,반전 그리고 또 반전 놀라고 또 놀라고  
8,너무 잔인하고 징그러움 반전이있어서 볼만했읍니다  
10,너무너무 재밋어요ㅎㅎ  
10,물고기가 되버린 영화 그대로 물어버림  
10,한국영화랑다르네요열자  
10,꿀잼.. 보고나서 후기보는게 더재미있음..  
10,잼있네요 ㅋㅋ약간 헷갈리긴했는데 충분히 이해가됩니다  
8,디테일한 영화! 굳굳굳  
10,쉬운 영화는 아니었어 ㅋㅋ 연기자들 연기력은 갑중의 갑  
10,굿!!최공디영화 멋이중헌디  
10,영화 완성도가 정말 완벽했던 ..!!! 짱!!  
10,넘나잼께본듯 무서운거못보는데 재밌게봤습니다  
10,최고최고 간만에 영화다운 영화 본거 같아요  
10,열린결말 곡성 인간의 간사함이 잘 보여진거 같습니다. 너무 재밋고 흥미롭게 잘 봣습니다  
10,흥미진진 빠른전개 정말좋았어요  
10,나쁘지않았음니다~~  
10,굿이에요 재미져요 굿굿  
9,한국과 일본 배우의 멋진 콜라보  
8,"훌륭한 내용, 훌륭한 공포의 새로움  "
10,연기면 연기 내용이면 내용 뭐하나 아쉬운게 없었다  
10,꿀잼 긴장을 늦출수가없음  
9,어떤해석이  맞을까...  
10,정말오랜만에재미난영화봤내  
9,재밋습니다 최고의 영화입니다  
10,굉장히 재밌고요...  
8,손에 땀을 쥐며 재밌게 봤습니다  
9,정말 반전에 소름돋고 연기와 연출에 오싹한 영화..  
8,재밌던데 나는ㅎㅎㅎㅎ  
5,해석을 안하고 보기엔 조금 난해하죠  
10,내용너무탄탄함굿굿짱  
10,긴장 하면서 관람 했어요...  
10,끝나기 5분전까지 무슨영화인지 모르겠는영호ㅡ  
10,보지말아야 할 영화를 봐부렷어 ㅋㅋㅋ 무서운장면 없이도 등골이 오싹  
10,꾸르잼꾸르잼꾸르잼꾸르잼  
7,무서움ㅠㅠ마지막에 곽도원 불쌍해  
7,뭣이 중헌디? 뭣이 중헌지도 모르면서  
9,영화에 대해 말들이 많으나 재밌게 봤다. 내용이 조금 어려웠던만큼 생각하게 되는 영화라 기대가 많았는데 스포가 너무 많아서 조금 아쉬웠던 영화.  
10,곡성 무서워 ㅠㅠ~~~  
10,재미는있었음ㅋㅋㅋㅋ  
8,"스포 다 당하고 봤지만, 재밌었습니다  "
10,재미있어요 짱 황정민 존멋  
10,무섭지만은 않은 좀 무서운영화엿어요ㅎㅎ 스릴있고 코믹한영화인거 같아요  
9,기대 안하고 봤는데 생각보다 긴장감있어요  
10,최고 저도 미끼를 물었습니다!  
4,무슨  내용인지 잘 모르겠습니다 내용도 안좋고그냥 그렇습니다  
2,뭘말하고 싶은건지 전혀 모르겠다.ㅎ ㅎ ㅎ 보는내내 허탈한??  
6,기대를 너무 많이 하고 봐서 그런지 좀 아쉬웠음  
7,무슨내용인지 이해가 안가요 ㅠㅠ  
7,호불호가 엄청 갈리는 작품. 개인적으로 중반까지는 그래도 볼만했는데 뒤로 갈수록 뭔 내용인가요 싶음...아직도 좀비는 이해불가...  
10,인생영화 이게 다입니다 ㅋㅋ  
8,별로..기대만큼재미없었다  
5,생각보다 별로였던것 같음  
3,이해도안돼고 재미도없고 지루해  
6,연기는좋았는데 결말이 이게뭔가요  
4,좋았습니다.  그러나 한게성도 있고.  
10,집에가니계속생각나네 후덜덜  
7,무섭기는한데 내용은 별로. .  
6,스포를 알고 봐서 그런지 그저 그랬네요  
5,보는 내내 찜찜한 느낌이었음  
6,재미없음 반전만 가득하고  
6,이해하기 힘들었던 영화  
10,이런 노잼 영화 나만 당할순없지  
10,굿ㅡ 생각보다 재밌네요  
10,영화내용 소름 배우들 연기 소름 굿굿  
10,재미일어요아이으애오  
10,결국.. 현혹되고 말았음  
10,볼만하네요추천합니다  
7,쉴새없는 긴장과 몰입이 좋았다  
9,보는내내 지루할 틈이 없이 소름돋는 영화였습니다. 무엇보다 배우들 하나하나의 연기력이 극의 몰입에 영향을 주어 극본과 잘 어우러진 영화였습니다.  
7,영화상영 내내 손가락 사이로 관람햇습니다...돋보이는 연기에  박수를 보냅니다.  
8,잼잼있잇었었다뭐시중요한디  
10,아직까지도 마지막 일본악마의 얼굴이 잊혀지질 않다.  
10,또봐도 재미있네요..몰입도100프로  
10,최고의 영화...정말 한순간도 놓치지않고 집중하고 볼수있게 만든영화..  
3,굿이애여 귯0또볼랴요 둘  
5,재미는있지만 조금아쉬워요  
5,생각보다 아쉬웟던 ..  
6,놀라운 반전 그러나 쉽게 이해되지 않는 결말  
6,뭔가 굉장히 애매한 영화  
10,재미있어요~~~~?ㆍㆍ  
9,ㅎㄷㄷ마지막까지 신랑이랑 서로 영화내용 풀이 한다고ㅋㅋㅋ  
10,엄청난 공포영화를 본 느낌. 감독에게 농당당하다 나온듯 ㅋㅋㅋ  
8,생각보다 후반부는 지루해 언제 끝나나 싶었던 영화  
8,재미있었지만 왠지모르게 찝찝함  
10,존잼 찰칵찰카가러어ㅏ  
10,와따시와 아크마다!! 꼭보십서 두번보십서 세번 보십서  
7,공을 들인만큼 아쉬움도 컸습니다.  
10,"처음부터 끝까지 집중해서 봤어요다들 연기를 잘하시고, 특히 아역배우는 정말 소름돋을정도로 잘해서 깜놀했다는..  "
9,진짜 오랜만에 인생영화 하나 추가요 ㅎㅎ  
10,보이는걸 그대로 믿지마라.. 대단했습니다  
10,굿굿!!! 최고의 스릴러!! 좀비는 좀 아닌듯  
5,보고나면찝찝함이너무오래가는영화  
2,그냥..ㅋㅋㅋ나랑 안맞음..ㅋㅋ  
5,보다가 중간에 나왔어요~ 무서워서^^;;;  
7,처음엔 몰랐는데~두번보니 영화의 의도가 이해된다~근데 이렇게까지 지저분할필요는 없어보이는듯~그냥 찝찝한 기분  
7,재밋엇어요몰입감도 좋았어요근데 사람마다 취향은 좀 탈 것 같네요  
8,지금껏 보지 못했던 한국영화  
6,스포봐야 정확한내용알수있음  
10,너무 재밌어요 연기도 다 잘하고  
10,친구들이 아직도 해석가지고 싸우는 중  
10,꿀잼핵잼겁나잼핵꿀잼  
10,나에 머릿속엔 온통 곡성뿐이엿다.  
5,그냥 그랬습니다. 황정민 나오기 까지 너무 길었어요.  
10,아따 여전히 연기잘하는구먼  
10,명작이다 진짜 꿀잼 추천하는영화!  
6,개인적으론 그냥 그래요..  
10,최근 본 한국영화중에 가장 감탄하면서 본 영화  
10,재밌어요 ㅋㅋ ㅋㅋ마지막에 결말이 이해안됬지만 ㅎㅎ 스릴있고 재밋게 봣숨당  
8,영화보고나서는 이 내용이 뭐가 이해가지않는다는건지 이해가안깄었고 생각보다 시시하다생닥했지만 남들이 영화해석한걸보고 아 내가 바보천치였구나 영화보는내내 아무것도 보고듣지못했다고생각했다 생각했다  
10,잼있다 잼있어 재밌구만  
10,너무재밌어요천우희짱  
10,재미있는 영화였어요~  
10,"참신한 영화 생각하게 만드는 영화 좋아하시는 분 추천 호불호 많이 갈리는데 연출, 연기 괜찮고 영화 자체의 완성도는 높음  "
8,관객은 미끼를 물었다.  
8,이해하기어렵지만곱씹을수록재밌었다  
10,"근래에 봤던 스릴러 영화중에서 가장 인상에 남는 영화였다. 처음에 보고 다 이해할 수 없었다는 단점이 있었지만 그것으로 인해서 이 영화에 대해, 주제에 관하여 생각을 할 수 있는 포인트가 되었다.  "
10,너무너무 재미있습니다. 두번 봤어요 재밋어서 ㅋ  
8,재밌당...또보고싶어...  
10,이거 보고 3일동안 잠을 못잤습니다.  
10,재밌었는데 내용이완전히이해되지않았다  
10,오랜만에 재미있는 영화봤습니다  
10,모든것에 현혹되지말아라  
10,성격상 한번본 영화 또 보고 그러지않는데..  두 번 봤어요 다시 봐야할 것 만 같았움...  
10,너무 재미있게 봤습니다  
6,점점산으로가지만재밋다  
8,동네 지키는 착한 처녀귀신  
5,결론이 먼지 모르겠어욯ㅎㅎㅎ  
10,재밌었어요 3번봤읍니다 ㅎㅎ  
5,음... 생각하게 만드는 영화  
7,영화복잡하게 생각마세요ㅋㅋ 그냥 단순한메세지~  
10,미끼를 물었다 부들부들....  
6,다들 잼있다고 하는데 전 이해력이 부족한가봐요 . . .무슨 메세지를 담고있는지 . . .  
6,"배우들 연기도 매우 좋았고, 무서운 씬 같은 것도 마음에 들었지만 영화가 뭘 말하려 했던 건지 잘 모르겠네요 ㅜ.. 마지막 열린 결말 또한 마음에 안들었구요 하지만 한국영화 중에서는 공포씬들이 괜찮았습니다  "
7,무슨내용인지모르겟음 비추  
5,스토리구성은 정말좋앗다 반전도좋코 어려운얘기  
8,생각보다 더 재미있었어요  
7,감독의 지난 영화들을 생각하고 보았다면 영화 몰입에 방해가 될 수도  
10,흥미롭고생각하는끔하는영화  
8,제대로 미끼를 물었습니다  
10,좀비영화중에 가장 재밌고 내용이 알찼던 느낌  
9,재밋엇어요너무너무요  
10,보고 나면 계속 생각나는 영화  
9,재밋엇다ㅎㅎ나름돈주고볼만함  
10,기존의 한국영화에서 보기 힘든 장르라 신선함이 높음  
8,볼때는 안무섭다생각했는데 생각할수록 무서운영화네요  
9,영화보고 집에 와서. .다른분들의 리뷰를 엄청 읽어봤어요. .  
9,보고나서가 더 소름돋는 영화  
10,계속 고민하게 만드는 영화  
9,재미있게 봤는데 결말이 너무 허탈  
8,"좀비물도 아니고,,감동도없고,,,결말이 뭔지도 모르겠고,,,유명해서 봄  "
8,보는동안도 계속 긴장했는데 보고나서 더 생각나는영화네요~ 잼있어요~ 영화관에서 보길 잘한듯요^^  
7,재미있고 흡입력 있어요 딴 생각 못하게 만듬  
9,연기자들 연기력이 말다한듯  
8,지루하지않고 재미있었음  
9,아역분 연기가 미친것 같다  
8,뭔내용인지 아시는분?  
8,당최 모르겠음 뭣이 중헌지  
7,너무 무섭고 음산하다 다시보고싶지않다  
10,이게 뭔가 싶은게 이 영화의 매력입니다  
8,볼만했음 2번봤는데 괜찮았음  
9,3시간이 30분처럼 느껴졌던  
6,솔직히....재밋는지 ...잘모르겠어여ㅠㅠ이해하기좀힘든영화네여뭣이  중헌디~~~  
10,올해 최고의영화네요...우리나라영화라는게감사합니다  
7,볼만은 한데 좀 찝찝한 영화  
10,해석에따라 다양한 방향으로 볼 수 있었던 영화였습니다.  
6,끝마무리가 쫌....아쉬웠음  
8,완성도있는 연기와 스토리 연출이 결합된 한국의 스릴러  
10,멋이중헌디 멋이중허냐고  
5,....별로였어요....  
10,간만에 재미있는 영화를 만났어요!!  
8,한번보고 다 이해하기가 어렵지않나 싶음  
9,주제가 찰지고 굉장히 생각에 생각을 곱씹게하는 영화보고나서 함께 불나는토론을 할 상대가 없었다는것이 너무 아쉽지만 인터넷에 수많은 의견들과 리뷰들을 보고 위안을 얻었음 전개가 뜬금없다 불친절한 구성이다 말들 많아도 그렇게 말이 나오게 하는 능력  
6,의심-두려움-죽음-삶에 대해 생각하게 됨  좀비신은 좀...  
10,좋아요.좋아요.좋아요  
9,아무생각없이 자기 주관대로 보면 딱 좋은 영화누가 누군지 자신이 판단하며 보면 될듯..  
5,걍난해난해 감독만의작품  
8,재미는 잇는데 어렵다;.  
5,그닥 별루 잼엄썽여 10자OOO  
9,생각할수록 재밌는 결말^^  
10,개무섭다 진짜 깜놀개짱나  
10,마지막에 ?? 가 머릿속에서 가시지 않는 영화  
10,재밋음 재미짐 결국다죽음  
6,so so입니다~~~~  
10,절대 현혹되지 마라!!!!  
5,별로였어요산만했고하나도 안무서움  
7,새로운장르엿으나 개연성이없는듯  
2,"사람마다 극과극이 갈리는 영화인듯,  "
7,그냥 저냥 너무 꼬아놔서 보이는것만 믿은영화  
7,그냥 보고 지나는 영화일뿐  
8,시종일관 긴장을 유지하게 하나 오픈엔드형 결말이 다소 불편하네요. 조금 더 방향성을 제시해 주는 식의 엔딩은 어땠을지 궁금합니다. 뭔가 건설적인 방향의 오픈엔드라기보단 그냥 결말짓기 수고스러우니까 관객한테 던져버린 느낌?ㅋㅋ  
8,결말만 확실했으면 정말 재밌었을텐데..  
8,끝났지만 끝난게 아닌듯한 오묘한 마무리 ㅎㅎ  
8,나름 재미잇엇는데 너무 끝이찝쩹  
8,재미있게 관람했습니다  
8,객관적 진실을 영원히 알 수 없는 인간으로서의 존재.  
5,개인적으로 무서웠음무서워서 중간에 나가긴햇지만몰입도는 최고  
8,1점도 10점도 둘 다 주고싶다.재밌다 재미없다 돈아깝다 안아깝다 의미있다 의미없다 딱 뭐하나로 단정짓기 어렵지만 확실한건 신선했음!!  
9,보고난 후에 요한계시록 내용을 그려내지 않았나 하는 생각이 들었다  
9,자꾸 생각나는 영화 :D 굳~  
10,결말이좀...나중에 누가나와서 설명좀 해줬으면ㅠㅠ  
7,끝이 너무 허무하네요..  
5,으으으으아 괜히 심야로 봤다  
5,이상하고 기괴하고 무서워따 ㅠ  
5,반전있는영화  실컷보고 즐겼습니다  
10,가정을 지킬려는 한 가장의 처절한 휴먼 가족 드라마  
6,높은 평점이 이해가 안가네요기대를 많이 한 건지..  
9,굿굿굿 잘모르겠지만 꿀잼  
9,끝까지 손에 땀을 쥐게 하는 영화  
6,너무 무서웠어요이해가 않가는 부분도 있음  
2,내용없음.의미없음.괜히봤음.시간아까움.  
9,마지막에 약간 찝찝함이있었어여 허허 만족  
7,한번더 봐야 이해될듯한 영화  
10,소름돋는 연기와 탄탄한 작품구성 좋아요  
8,한번 보면 뭣이중한지 생각해보게 됩니다..  
8,나름 만족한 영화. 뒷이야기들이 더 재밌었어요~~  
10,처음부터 끝까지 꿀잼ㅋㅋㅋ  
5,내취향인데 거슬리는게 많다  
10,생각보다는 괜찮았어요  
8,생각하게하는영화 내용을이해하기힘들었음  
8,천우희의 정체는 대체 뭐임? 천사?  
9,한번쯤 볼만한거갖ㄷ아요  
8,저는 재밌게봤어요ㅠㅠ  
5,그냥그럼  내용이 이해가잘안되요그치만 아역부터 연기쩔어염 ~뭣이중헌디 ㅎㅎ  
8,긴장감 최고! 반전 최고! 보는 내내 지루함이 없었엉?느  
8,재미잇게 잘 봣습니다 평점8받을만함  
10,소름이 확!! 끝까지  몰입하게 되는 영화  
8,장면장면마다 미끼가 있다  
10,오컬트 작품중 최고 클래스.  
9,재미있는데약간찝찝한..  
10,ㅇㅋ나름재어었음ㅋㅋ이해가 힘들었지만ㅇ  
8,황정민 언제나오나언제나오나 했더니..  
9,재미있게 봤어요~~마을에 수호신 ㅎㅎ  
10,배우들도 연기잘하고 스토리도 박진감넘친다  
9,무서워서 귀를 2번 막고 눈을 4번가림 하지만 굳 황정민 스포 모르고 봤다면 더 굳  
10,꿀잼입니다 꿀잼 잼있어요  
9,2번 봣음다.. 개꿀잼  
9,좋아요 아역 연기가..ㄷ  
9,스릴 굿 저는천우희가 괜찮았음 황정민 곽도원연기굿  
9,"너무 재밌었고, 영화를 보는동안 긴장을 늦출 수가 없었다.  "
7,해석을 보고나야 뭔가 잘 맞아 떨어지는 소름  
9,한국영화의 소재가 확장하면서 그일을 잘하고있음을  확인해주는 영화!!  
8,결말좀인상깊었음 몇일동안 생각나는 영화  ㅋ 암튼 굿하다중간에 그만두게한 곽도원 정말 잘한거구  할머니 왜 황정민을 불렀으며 막판에 어디가신건지 그건좀의문 ㅋㅋ 같은편이엇나 할매두  
9,친절하지는 않지만 긴장감을 성공하는 데는 성공했다. 마지막에는 정말로 몰입해서 봤다.  
9,나는 미끼를 물지 않았다. 무삭제판이 기대되는 작품이다  
8,무섭간합니다만 내용이.어렵네요 보다더 재밌는년화가 나어깅  
8,가족을지키려던가장의  철학적몸부림  
10,뭣이 중헌디!!!! 뭣이 중헌지도 모르면서  
9,보고 난 후 생각할수록 더 즐거운 영화  
9,한 씬을 제외하고는 저는 재밌개봤습니다  
9,연기소름돋게잘하네요 제법볼만합니다  
7,마지막 장면...밤마다 생각남~~ㅜㅜ  
10,정말 다시봐도 재밌는 곡성 꼭보세요!  
9,재미있지만 찝찝했다.  
10,흐미....식은땀이 나ㅉ니용ㅜㅜㅜ하지만굳  
7,지루하지는 않았았지만 일반인이 해석글을 읽지않고서는 이해가 다소 어려울 수 있다  
9,잼있었어염짱재밌음ㅋㅋ  
8,연기력들이 어마어마해서 집중해서보기 좋았어요!  
10,재밌당 ㅋㅋ재미있다고  
8,감독님 욕심이 과하셨으나 시도는 신선했음  
10,보는 내내  뇌와 눈이 즐거웠다..  
7,관객의 판단에 맡기는 부분이 많은 영화  
9,개졸잼 끝까지 긴장을 놓을수없는 영화  
8,영화 내용이 좀 복잡하긴 한데.. 암튼 끝나면 뭔가 여운이 많이 남는 작품!  
7,밤에 잠이 안올듯.. 나쁜 꿈을 꿀 것 같다  
10,반전이장난아니에요. 몰입도최강  
10,최고라고여고말여사사  
9,나중에 블로그로 해설 보고 나서야 이해했지만 생각하면서 보는 맛이 있었네요 흥미진진 !!  
10,나는 괜찮게 봤어요~~  
