"STATE","ZIP_CODE","CUSTOMER_NBR","SHOPPER_SEGMENT_CODE","city","latitude","longitude","timezone"
"AL","35116",248756,1,"Morris",33.74137,-86.78543,"CST"
"AL","35120",311660,2,"Odenville",33.668341,-86.43641,"CST"
"AL","35749",668713,0,"Harvest",34.815817,-86.76003,"CST"
"AL","35235",597107,2,"Birmingham",33.609779,-86.65507,"CST"
"AL","35763",285172,3,"Owens Cross Roads",34.624533,-86.47069,"CST"
"AL","35763",341073,0,"Owens Cross Roads",34.624533,-86.47069,"CST"
"AL","35763",611013,3,"Owens Cross Roads",34.624533,-86.47069,"CST"
"AL","35763",265109,3,"Owens Cross Roads",34.624533,-86.47069,"CST"
"AL","35768",28429,0,"Scottsboro",34.712327,-86.08387,"CST"
"AL","35769",181870,4,"Scottsboro",34.606124,-86.06464,"CST"
"AL","35769",309135,1,"Scottsboro",34.606124,-86.06464,"CST"
"AL","35769",205372,0,"Scottsboro",34.606124,-86.06464,"CST"
"AL","35769",586551,4,"Scottsboro",34.606124,-86.06464,"CST"
"AL","35769",639449,4,"Scottsboro",34.606124,-86.06464,"CST"
"AL","35773",35888,3,"Toney",34.90267,-86.71367,"CST"
"AL","35127",125024,1,"Pleasant Grove",33.487675,-86.97331,"CST"
"AL","35242",124360,3,"Birmingham",33.409582,-86.69684,"CST"
"AL","35757",284886,3,"Madison",34.776638,-86.75164,"CST"
"AL","35128",387082,5,"Pell City",33.561597,-86.30285,"CST"
"AL","35801",101042,2,"Huntsville",34.72879,-86.57316,"CST"
"AL","35801",419685,3,"Huntsville",34.72879,-86.57316,"CST"
"AL","35801",451718,3,"Huntsville",34.72879,-86.57316,"CST"
"AL","35801",481638,0,"Huntsville",34.72879,-86.57316,"CST"
"AL","35802",101177,0,"Huntsville",34.666041,-86.55929,"CST"
"AL","35802",32775,0,"Huntsville",34.666041,-86.55929,"CST"
"AL","35802",140858,0,"Huntsville",34.666041,-86.55929,"CST"
"AL","35802",541609,1,"Huntsville",34.666041,-86.55929,"CST"
"AL","35802",508830,3,"Huntsville",34.666041,-86.55929,"CST"
"AL","35640",66244,1,"Hartselle",34.442184,-86.94027,"CST"
"AL","35803",729669,5,"Huntsville",34.603017,-86.54293,"CST"
"AL","35803",234270,4,"Huntsville",34.603017,-86.54293,"CST"
"AL","35758",481485,0,"Madison",34.715065,-86.73964,"CST"
"AL","35803",552310,0,"Huntsville",34.603017,-86.54293,"CST"
"AL","35803",82390,1,"Huntsville",34.603017,-86.54293,"CST"
"AL","35803",438880,3,"Huntsville",34.603017,-86.54293,"CST"
"AL","35179",678155,3,"Vinemont",34.256106,-86.92158,"CST"
"AL","35179",34518,4,"Vinemont",34.256106,-86.92158,"CST"
"AL","35645",21294,1,"Killen",34.904208,-87.50776,"CST"
"AL","35228",481835,0,"Birmingham",33.454262,-86.92273,"CST"
"AL","35405",502878,1,"Tuscaloosa",33.149246,-87.52303,"CST"
"AL","35806",126173,5,"Huntsville",34.748066,-86.68317,"CST"
"AL","35806",502590,0,"Huntsville",34.748066,-86.68317,"CST"
"AL","35806",350799,2,"Huntsville",34.748066,-86.68317,"CST"
"AL","35654",728257,3,"Russellville",34.516472,-87.65265,"CST"
"AL","35660",727778,3,"Sheffield",34.759738,-87.69317,"CST"
"AL","35207",710805,3,"Birmingham",33.560652,-86.81897,"CST"
"AL","35207",188427,0,"Birmingham",33.560652,-86.81897,"CST"
"AL","35660",533936,1,"Sheffield",34.759738,-87.69317,"CST"
"AL","35207",61067,0,"Birmingham",33.560652,-86.81897,"CST"
"AL","35810",261205,4,"Huntsville",34.77624,-86.61339,"CST"
"AL","35208",251772,3,"Birmingham",33.494545,-86.88115,"CST"
"AL","35208",722352,3,"Birmingham",33.494545,-86.88115,"CST"
"AL","35209",447480,4,"Birmingham",33.468306,-86.80814,"CST"
"AL","35810",350923,0,"Huntsville",34.77624,-86.61339,"CST"
"AL","35810",535541,3,"Huntsville",34.77624,-86.61339,"CST"
"AL","35810",157928,0,"Huntsville",34.77624,-86.61339,"CST"
"AL","35810",220168,3,"Huntsville",34.77624,-86.61339,"CST"
"AL","35810",538653,3,"Huntsville",34.77624,-86.61339,"CST"
"AL","35810",279019,1,"Huntsville",34.77624,-86.61339,"CST"
"AL","35810",408340,3,"Huntsville",34.77624,-86.61339,"CST"
"AL","35811",467422,0,"Huntsville",34.78108,-86.53163,"CST"
"AL","35811",648349,4,"Huntsville",34.78108,-86.53163,"CST"
"AL","35811",210374,0,"Huntsville",34.78108,-86.53163,"CST"
"AL","35811",295049,2,"Huntsville",34.78108,-86.53163,"CST"
"AL","35811",605598,4,"Huntsville",34.78108,-86.53163,"CST"
"AL","35023",565122,1,"Bessemer",33.443039,-87.0193,"CST"
"AL","35811",486154,4,"Huntsville",34.78108,-86.53163,"CST"
"AL","35212",743140,2,"Birmingham",33.542004,-86.74896,"CST"
"AL","35213",301291,0,"Birmingham",33.507637,-86.74161,"CST"
"AL","35213",88345,0,"Birmingham",33.507637,-86.74161,"CST"
"AL","35501",726390,3,"Jasper",33.828412,-87.27632,"CST"
"AL","35803",614637,4,"Huntsville",34.603017,-86.54293,"CST"
"AL","35214",533308,3,"Birmingham",33.558772,-86.89199,"CST"
"AL","35214",111386,3,"Birmingham",33.558772,-86.89199,"CST"
"AL","35044",335553,0,"Childersburg",33.268471,-86.35582,"CST"
"AL","35214",479887,0,"Birmingham",33.558772,-86.89199,"CST"
"AL","35214",665905,3,"Birmingham",33.558772,-86.89199,"CST"
"AL","35215",594066,0,"Birmingham",33.636102,-86.69506,"CST"
"AL","35405",98075,2,"Tuscaloosa",33.149246,-87.52303,"CST"
"AL","35215",219280,4,"Birmingham",33.636102,-86.69506,"CST"
"AL","35903",273440,1,"Gadsden",33.996698,-85.92496,"CST"
"AL","35903",628264,0,"Gadsden",33.996698,-85.92496,"CST"
"AL","35903",587411,3,"Gadsden",33.996698,-85.92496,"CST"
"AL","35903",571065,0,"Gadsden",33.996698,-85.92496,"CST"
"AL","35903",420278,3,"Gadsden",33.996698,-85.92496,"CST"
"AL","35903",320852,1,"Gadsden",33.996698,-85.92496,"CST"
"AL","35904",134413,1,"Gadsden",34.032097,-86.0353,"CST"
"AL","35904",454002,3,"Gadsden",34.032097,-86.0353,"CST"
"AL","35904",672899,0,"Gadsden",34.032097,-86.0353,"CST"
"AL","35904",112389,0,"Gadsden",34.032097,-86.0353,"CST"
"AL","35905",417425,3,"Gadsden",33.942031,-85.93993,"CST"
"AL","35905",198326,0,"Gadsden",33.942031,-85.93993,"CST"
"AL","35216",409623,5,"Birmingham",33.420558,-86.78489,"CST"
"AL","35756",444933,0,"Madison",34.630103,-86.80159,"CST"
"AL","35906",665877,1,"Rainbow City",33.943964,-86.06154,"CST"
"AL","35906",29446,3,"Rainbow City",33.943964,-86.06154,"CST"
"AL","35906",531356,4,"Rainbow City",33.943964,-86.06154,"CST"
"AL","35906",196048,4,"Rainbow City",33.943964,-86.06154,"CST"
"AL","35907",56241,3,"Gadsden",33.906415,-86.02665,"CST"
"AL","35216",701064,3,"Birmingham",33.420558,-86.78489,"CST"
"AL","35757",98332,4,"Madison",34.776638,-86.75164,"CST"
"AL","35757",440161,1,"Madison",34.776638,-86.75164,"CST"
"AL","35217",53515,0,"Birmingham",33.590003,-86.76708,"CST"
"AL","35950",273784,3,"Albertville",34.261878,-86.22835,"CST"
"AL","35951",362793,5,"Albertville",34.313014,-86.19282,"CST"
"AL","35952",706009,3,"Altoona",34.057496,-86.32225,"CST"
"AL","35953",670379,4,"Ashville",33.825516,-86.24231,"CST"
"AL","35953",696457,2,"Ashville",33.825516,-86.24231,"CST"
"AL","35954",690555,0,"Attalla",34.043263,-86.08904,"CST"
"AL","35954",663057,1,"Attalla",34.043263,-86.08904,"CST"
"AL","35954",641560,4,"Attalla",34.043263,-86.08904,"CST"
"AL","35957",538115,0,"Boaz",34.203621,-86.1728,"CST"
"AL","35957",209763,1,"Boaz",34.203621,-86.1728,"CST"
"AL","35962",681534,4,"Crossville",34.297717,-86.036,"CST"
"AL","35967",5670,4,"Fort Payne",34.429472,-85.71078,"CST"
"AL","35967",653183,3,"Fort Payne",34.429472,-85.71078,"CST"
"AL","35226",520025,3,"Birmingham",33.406409,-86.8295,"CST"
"AL","35968",429129,4,"Fort Payne",34.460537,-85.76744,"CST"
"AL","35903",667841,1,"Gadsden",33.996698,-85.92496,"CST"
"AL","35116",48372,1,"Morris",33.74137,-86.78543,"CST"
"AL","35971",523708,3,"Fyffe",34.457657,-85.92772,"CST"
"AL","35976",254219,1,"Guntersville",34.350835,-86.30475,"CST"
"AL","35976",674747,2,"Guntersville",34.350835,-86.30475,"CST"
"AL","35235",718162,4,"Birmingham",33.609779,-86.65507,"CST"
"AL","35120",39818,4,"Odenville",33.668341,-86.43641,"CST"
"AL","35986",199270,3,"Rainsville",34.500878,-85.83763,"CST"
"AL","35989",29036,4,"Valley Head",34.5852,-85.65125,"CST"
"AL","36006",440426,3,"Billingsley",32.65279,-86.7143,"CST"
"AL","36022",421728,1,"Deatsville",32.612619,-86.39497,"CST"
"AL","36022",127842,3,"Deatsville",32.612619,-86.39497,"CST"
"AL","36022",91204,1,"Deatsville",32.612619,-86.39497,"CST"
"AL","36022",35027,1,"Deatsville",32.612619,-86.39497,"CST"
"AL","36025",392531,0,"Elmore",32.538878,-86.33358,"CST"
"AL","36025",565430,1,"Elmore",32.538878,-86.33358,"CST"
"AL","36027",152163,0,"Eufaula",31.876168,-85.17362,"CST"
"AL","36027",52633,1,"Eufaula",31.876168,-85.17362,"CST"
"AL","36027",222201,2,"Eufaula",31.876168,-85.17362,"CST"
"AL","36027",5583,3,"Eufaula",31.876168,-85.17362,"CST"
"AL","36032",597087,0,"Fort Deposit",31.984289,-86.57087,"CST"
"AL","36033",413740,0,"Georgiana",31.655458,-86.76737,"CST"
"AL","36035",305943,2,"Goshen",31.756986,-86.14489,"CST"
"AL","36037",71730,2,"Greenville",31.8007,-86.60591,"CST"
"AL","36038",424213,2,"Gantt",31.260882,-86.444833,"CST"
"AL","36040",496387,1,"Hayneville",32.182677,-86.66877,"CST"
"AL","36043",314074,4,"Hope Hull",32.22381,-86.39798,"CST"
"AL","36043",478319,4,"Hope Hull",32.22381,-86.39798,"CST"
"AL","36046",105803,4,"Lapine",32.025367,-86.34182,"CST"
"AL","36048",49189,0,"Louisville",31.776734,-85.58908,"CST"
"AL","36054",620888,1,"Millbrook",32.492335,-86.36692,"CST"
"AL","36054",615078,0,"Millbrook",32.492335,-86.36692,"CST"
"AL","36064",123775,1,"Pike Road",32.318234,-86.09585,"CST"
"AL","36064",376705,3,"Pike Road",32.318234,-86.09585,"CST"
"AL","36064",71787,5,"Pike Road",32.318234,-86.09585,"CST"
"AL","36066",489673,2,"Prattville",32.459435,-86.42746,"CST"
"AL","36066",83266,1,"Prattville",32.459435,-86.42746,"CST"
"AL","36066",640872,4,"Prattville",32.459435,-86.42746,"CST"
"AL","36066",552111,0,"Prattville",32.459435,-86.42746,"CST"
"AL","36066",337411,4,"Prattville",32.459435,-86.42746,"CST"
"AL","36067",215604,0,"Prattville",32.488113,-86.52962,"CST"
"AL","35648",193834,5,"Lexington",34.966009,-87.38262,"CST"
"AL","35650",662235,4,"Moulton",34.496476,-87.27802,"CST"
"AL","36067",285692,0,"Prattville",32.488113,-86.52962,"CST"
"AL","35405",743443,0,"Tuscaloosa",33.149246,-87.52303,"CST"
"AL","35405",302648,2,"Tuscaloosa",33.149246,-87.52303,"CST"
"AL","36067",146404,0,"Prattville",32.488113,-86.52962,"CST"
"AL","36067",582805,3,"Prattville",32.488113,-86.52962,"CST"
"AL","35405",367801,0,"Tuscaloosa",33.149246,-87.52303,"CST"
"AL","35405",255498,3,"Tuscaloosa",33.149246,-87.52303,"CST"
"AL","35207",217582,1,"Birmingham",33.560652,-86.81897,"CST"
"AL","36081",149488,0,"Troy",31.852825,-85.92314,"CST"
"AL","35405",531971,1,"Tuscaloosa",33.149246,-87.52303,"CST"
"AL","36089",374015,3,"Union Springs",32.145437,-85.70998,"CST"
"AL","35406",421328,3,"Tuscaloosa",33.271585,-87.50611,"CST"
"AL","35446",157335,3,"Buhl",33.207547,-87.75054,"CST"
"AL","36092",512881,1,"Wetumpka",32.592889,-86.21902,"CST"
"AL","36092",120172,2,"Wetumpka",32.592889,-86.21902,"CST"
"AL","36092",300479,0,"Wetumpka",32.592889,-86.21902,"CST"
"AL","36092",384312,0,"Wetumpka",32.592889,-86.21902,"CST"
"AL","36093",735012,2,"Wetumpka",32.505741,-86.15644,"CST"
"AL","36093",87225,1,"Wetumpka",32.505741,-86.15644,"CST"
"AL","36093",518863,1,"Wetumpka",32.505741,-86.15644,"CST"
"AL","36093",393523,0,"Wetumpka",32.505741,-86.15644,"CST"
"AL","35473",52401,3,"Northport",33.260567,-87.58945,"CST"
"AL","36105",58942,4,"Montgomery",32.30234,-86.30504,"CST"
"AL","36106",500124,1,"Montgomery",32.354888,-86.27161,"CST"
"AL","36106",215754,0,"Montgomery",32.354888,-86.27161,"CST"
"AL","35811",311657,2,"Huntsville",34.78108,-86.53163,"CST"
"AL","35475",74209,3,"Northport",33.388654,-87.57913,"CST"
"AL","36108",229533,0,"Montgomery",32.353188,-86.36037,"CST"
"AL","36108",565852,3,"Montgomery",32.353188,-86.36037,"CST"
"AL","36108",249567,3,"Montgomery",32.353188,-86.36037,"CST"
"AL","36109",631953,4,"Montgomery",32.386088,-86.24511,"CST"
"AL","35503",292913,1,"Jasper",33.907546,-87.29957,"CST"
"AL","36109",88342,2,"Montgomery",32.386088,-86.24511,"CST"
"AL","35503",672504,0,"Jasper",33.907546,-87.29957,"CST"
"AL","35901",732924,0,"Gadsden",34.016747,-85.99282,"CST"
"AL","35901",155022,0,"Gadsden",34.016747,-85.99282,"CST"
"AL","35901",152135,4,"Gadsden",34.016747,-85.99282,"CST"
"AL","35901",458492,3,"Gadsden",34.016747,-85.99282,"CST"
"AL","35542",679364,4,"Bankston",33.703682,-87.67155,"CST"
"AL","35542",400923,0,"Bankston",33.703682,-87.67155,"CST"
"AL","35544",359574,0,"Beaverton",33.939291,-88.01367,"CST"
"AL","35548",688087,1,"Brilliant",34.043457,-87.7594,"CST"
"AL","36116",312623,1,"Montgomery",32.31324,-86.23672,"CST"
"AL","36116",474838,1,"Montgomery",32.31324,-86.23672,"CST"
"AL","36116",559472,3,"Montgomery",32.31324,-86.23672,"CST"
"AL","36116",152521,0,"Montgomery",32.31324,-86.23672,"CST"
"AL","36116",645114,4,"Montgomery",32.31324,-86.23672,"CST"
"AL","36116",486298,5,"Montgomery",32.31324,-86.23672,"CST"
"AL","36116",171184,1,"Montgomery",32.31324,-86.23672,"CST"
"AL","35582",693520,4,"Red Bay",34.448328,-88.12041,"CST"
"AL","36117",572319,0,"Montgomery",32.373714,-86.16443,"CST"
"AL","36117",52266,4,"Montgomery",32.373714,-86.16443,"CST"
"AL","36117",732660,2,"Montgomery",32.373714,-86.16443,"CST"
"AL","36117",728802,3,"Montgomery",32.373714,-86.16443,"CST"
"AL","36117",485247,4,"Montgomery",32.373714,-86.16443,"CST"
"AL","36117",678371,5,"Montgomery",32.373714,-86.16443,"CST"
"AL","36117",269478,1,"Montgomery",32.373714,-86.16443,"CST"
"AL","36123",721522,0,"Montgomery",32.233377,-86.208528,"CST"
"AL","36124",338590,4,"Montgomery",32.233377,-86.208528,"CST"
"AL","36201",318626,3,"Anniston",33.658803,-85.85178,"CST"
"AL","36201",660123,3,"Anniston",33.658803,-85.85178,"CST"
"AL","36201",210796,0,"Anniston",33.658803,-85.85178,"CST"
"AL","36201",341815,1,"Anniston",33.658803,-85.85178,"CST"
"AL","36203",665454,2,"Anniston",33.591301,-85.83571,"CST"
"AL","36203",215705,2,"Anniston",33.591301,-85.83571,"CST"
"AL","36203",520626,4,"Anniston",33.591301,-85.83571,"CST"
"AL","36203",129901,2,"Anniston",33.591301,-85.83571,"CST"
"AL","36203",26857,4,"Anniston",33.591301,-85.83571,"CST"
"AL","36203",130242,0,"Anniston",33.591301,-85.83571,"CST"
"AL","36205",248239,3,"Anniston",33.711314,-85.78527,"CST"
"AL","36206",253700,0,"Anniston",33.719701,-85.83166,"CST"
"AL","36206",404619,3,"Anniston",33.719701,-85.83166,"CST"
"AL","35603",209797,3,"Decatur",34.539072,-86.95732,"CST"
"AL","36207",207167,0,"Anniston",33.651673,-85.75895,"CST"
"AL","36207",137511,0,"Anniston",33.651673,-85.75895,"CST"
"AL","36207",394363,0,"Anniston",33.651673,-85.75895,"CST"
"AL","36250",425527,4,"Alexandria",33.766057,-85.88969,"CST"
"AL","36250",616473,4,"Alexandria",33.766057,-85.88969,"CST"
"AL","35968",649714,1,"Fort Payne",34.460537,-85.76744,"CST"
"AL","35968",251867,0,"Fort Payne",34.460537,-85.76744,"CST"
"AL","36251",213644,4,"Ashland",33.243964,-85.84503,"CST"
"AL","36264",488570,0,"Heflin",33.613541,-85.55457,"CST"
"AL","36265",34123,3,"Jacksonville",33.824496,-85.77037,"CST"
"AL","36265",602588,4,"Jacksonville",33.824496,-85.77037,"CST"
"AL","35235",628605,1,"Birmingham",33.609779,-86.65507,"CST"
"AL","36265",198760,3,"Jacksonville",33.824496,-85.77037,"CST"
"AL","36266",438604,4,"Lineville",33.328958,-85.72073,"CST"
"AL","36271",161870,0,"Ohatchee",33.79933,-86.0286,"CST"
"AL","36271",469182,0,"Ohatchee",33.79933,-86.0286,"CST"
"AL","36273",73183,1,"Ranburne",33.535491,-85.36312,"CST"
"AL","36273",178061,2,"Ranburne",33.535491,-85.36312,"CST"
"AL","36277",687530,4,"Weaver",33.754308,-85.81991,"CST"
"AL","36277",448001,4,"Weaver",33.754308,-85.81991,"CST"
"AL","35614",657702,4,"Athens",34.860179,-87.06231,"CST"
"AL","35614",426639,4,"Athens",34.860179,-87.06231,"CST"
"AL","36301",3867,0,"Dothan",31.180076,-85.4045,"CST"
"AL","36301",34800,3,"Dothan",31.180076,-85.4045,"CST"
"AL","36301",132042,4,"Dothan",31.180076,-85.4045,"CST"
"AL","35630",655328,0,"Florence",34.817537,-87.66253,"CST"
"AL","35630",250333,3,"Florence",34.817537,-87.66253,"CST"
"AL","35630",191165,3,"Florence",34.817537,-87.66253,"CST"
"AL","35633",739472,4,"Florence",34.898897,-87.77379,"CST"
"AL","36302",710990,3,"Dothan",31.156018,-85.355931,"CST"
"AL","36303",466849,4,"Dothan",31.249042,-85.40605,"CST"
"AL","36303",182440,5,"Dothan",31.249042,-85.40605,"CST"
"AL","36303",29979,0,"Dothan",31.249042,-85.40605,"CST"
"AL","36303",589675,0,"Dothan",31.249042,-85.40605,"CST"
"AL","36303",115361,4,"Dothan",31.249042,-85.40605,"CST"
"AL","36303",88524,3,"Dothan",31.249042,-85.40605,"CST"
"AL","35640",603727,4,"Hartselle",34.442184,-86.94027,"CST"
"AL","36305",103846,0,"Dothan",31.214832,-85.47402,"CST"
"AL","36305",266779,5,"Dothan",31.214832,-85.47402,"CST"
"AL","36310",6227,4,"Abbeville",31.599256,-85.2094,"CST"
"AL","36312",186320,3,"Ashford",31.178688,-85.2429,"CST"
"AL","36321",393985,0,"Cowarts",31.202473,-85.301373,"CST"
"AL","36330",374886,4,"Enterprise",31.32579,-85.84117,"CST"
"AL","36330",500165,0,"Enterprise",31.32579,-85.84117,"CST"
"AL","36330",439067,1,"Enterprise",31.32579,-85.84117,"CST"
"AL","36330",611393,0,"Enterprise",31.32579,-85.84117,"CST"
"AL","36067",302580,0,"Prattville",32.488113,-86.52962,"CST"
"AL","36067",554995,4,"Prattville",32.488113,-86.52962,"CST"
"AL","36330",126978,1,"Enterprise",31.32579,-85.84117,"CST"
"AL","36331",590764,1,"Enterprise",31.297817,-85.90364,"CST"
"AL","35652",17893,3,"Rogersville",34.843309,-87.29937,"CST"
"AL","35653",71823,3,"Russellville",34.519453,-87.78077,"CST"
"AL","36345",455384,3,"Headland",31.381263,-85.3149,"CST"
"AL","36346",178683,3,"Jack",31.567171,-85.93102,"CST"
"AL","36350",611232,1,"Midland City",31.319083,-85.48718,"CST"
"AL","36352",589995,0,"Newton",31.262955,-85.60789,"CST"
"AL","36352",134527,4,"Newton",31.262955,-85.60789,"CST"
"AL","36360",521845,1,"Ozark",31.447119,-85.62908,"CST"
"AL","36360",217391,2,"Ozark",31.447119,-85.62908,"CST"
"AL","36361",90835,4,"Ozark",31.407872,-85.603458,"CST"
"AL","36376",171788,0,"Webb",31.243717,-85.27681,"CST"
"AL","36420",432220,1,"Andalusia",31.279043,-86.48699,"CST"
"AL","36420",348684,0,"Andalusia",31.279043,-86.48699,"CST"
"AL","36426",734714,1,"Brewton",31.129008,-87.10173,"CST"
"AL","36426",691619,3,"Brewton",31.129008,-87.10173,"CST"
"AL","35670",144714,0,"Somerville",34.481885,-86.7525,"CST"
"AL","36426",98767,4,"Brewton",31.129008,-87.10173,"CST"
"AL","35023",212492,0,"Bessemer",33.443039,-87.0193,"CST"
"AL","36439",734606,4,"Excel",31.429472,-87.339329,"CST"
"AL","36439",255840,4,"Excel",31.429472,-87.339329,"CST"
"AL","36442",186569,3,"Florala",31.042071,-86.34347,"CST"
"AL","36444",562981,3,"Franklin",31.63857,-87.46772,"CST"
"AL","35023",596563,2,"Bessemer",33.443039,-87.0193,"CST"
"AL","35023",272962,4,"Bessemer",33.443039,-87.0193,"CST"
"AL","36460",85700,2,"Monroeville",31.509039,-87.32416,"CST"
"AL","36467",655369,3,"Opp",31.280048,-86.25484,"CST"
"AL","36467",741276,0,"Opp",31.280048,-86.25484,"CST"
"AL","36475",60619,3,"Repton",31.410205,-87.22474,"CST"
"AL","36477",381326,2,"Samson",31.091359,-86.04782,"CST"
"AL","36109",255004,3,"Montgomery",32.386088,-86.24511,"CST"
"AL","35043",639387,0,"Chelsea",33.317093,-86.66295,"CST"
"AL","35043",660625,4,"Chelsea",33.317093,-86.66295,"CST"
"AL","36502",185764,3,"Atmore",31.090528,-87.49715,"CST"
"AL","36502",618223,4,"Atmore",31.090528,-87.49715,"CST"
"AL","36509",67784,3,"Bayou La Batre",30.401384,-88.24671,"CST"
"AL","35504",246790,0,"Jasper",33.883566,-87.2125,"CST"
"AL","36524",196168,3,"Coffeeville",31.790834,-88.06933,"CST"
"AL","36526",410566,1,"Daphne",30.620594,-87.88312,"CST"
"AL","35055",434739,3,"Cullman",34.167893,-86.82506,"CST"
"AL","36528",32205,0,"Dauphin Island",30.250825,-88.11819,"CST"
"AL","36528",253729,3,"Dauphin Island",30.250825,-88.11819,"CST"
"AL","36528",485876,3,"Dauphin Island",30.250825,-88.11819,"CST"
"AL","36530",243484,3,"Elberta",30.377657,-87.56159,"CST"
"AL","36532",348362,1,"Fairhope",30.512458,-87.88559,"CST"
"AL","36532",733343,1,"Fairhope",30.512458,-87.88559,"CST"
"AL","36532",261381,4,"Fairhope",30.512458,-87.88559,"CST"
"AL","36532",522386,4,"Fairhope",30.512458,-87.88559,"CST"
"AL","36532",131826,3,"Fairhope",30.512458,-87.88559,"CST"
"AL","36532",14690,2,"Fairhope",30.512458,-87.88559,"CST"
"AL","36532",683684,0,"Fairhope",30.512458,-87.88559,"CST"
"AL","36535",442893,3,"Foley",30.396876,-87.69616,"CST"
"AL","36535",224067,0,"Foley",30.396876,-87.69616,"CST"
"AL","36535",559879,3,"Foley",30.396876,-87.69616,"CST"
"AL","36535",88712,1,"Foley",30.396876,-87.69616,"CST"
"AL","36535",672424,4,"Foley",30.396876,-87.69616,"CST"
"AL","36535",303710,3,"Foley",30.396876,-87.69616,"CST"
"AL","36536",560992,3,"Foley",30.42216,-87.706371,"CST"
"AL","36540",263026,2,"Gainestown",31.453836,-87.64373,"CST"
"AL","36541",351658,2,"Grand Bay",30.487783,-88.32722,"CST"
"AL","36541",218703,2,"Grand Bay",30.487783,-88.32722,"CST"
"AL","36541",382734,1,"Grand Bay",30.487783,-88.32722,"CST"
"AL","36542",652471,3,"Gulf Shores",30.262276,-87.72784,"CST"
"AL","36544",463937,1,"Irvington",30.479171,-88.23793,"CST"
"AL","36544",368225,0,"Irvington",30.479171,-88.23793,"CST"
"AL","36545",444009,3,"Jackson",31.508231,-87.88346,"CST"
"AL","36545",313823,1,"Jackson",31.508231,-87.88346,"CST"
"AL","36545",729550,2,"Jackson",31.508231,-87.88346,"CST"
"AL","36547",436071,0,"Gulf Shores",30.265325,-87.629926,"CST"
"AL","35758",637742,1,"Madison",34.715065,-86.73964,"CST"
"AL","35758",138200,0,"Madison",34.715065,-86.73964,"CST"
"AL","35758",255383,3,"Madison",34.715065,-86.73964,"CST"
"AL","36549",499482,0,"Lillian",30.393983,-87.45664,"CST"
"AL","36549",472677,3,"Lillian",30.393983,-87.45664,"CST"
"AL","36551",382397,0,"Loxley",30.6316,-87.75299,"CST"
