회계연도, 소관명, 회계명, 계정명, 분야명, 부문명, 프로그램명, 단위사업명, 금년도예산(천원), 추경정부안(천원), 추경국회확정(천원),
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 정보통신방송산업진흥, 정보통신제품 품질인증 지원,1518000,1518000,1518000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 정보통신방송산업진흥, SW산업기반확충,6188000,6188000,6188000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 정보통신방송산업진흥, 정보통신기반서비스활성화,1000000,1000000,1000000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 정보통신방송산업진흥, 평창 ICT 동계올림픽 추진,1000000,1000000,1000000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 정보통신방송산업진흥, 광통신산업기반확충,2000000,2000000,2000000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 소속기관인건비,56535399,56535399,56535399,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, R&D인건비,10948815,10948815,10948815,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 소속기관기본경비,3390230,3390230,3390230,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, R&D기본경비,2593000,2593000,2593000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 본부운영지원,5200000,5200000,5200000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 청사확보및시설개선,1645000,1645000,1645000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 방송통신사업허가심사,200000,200000,200000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 방송통신재난관리,350000,350000,350000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 방송통신행정정보화(정보화),15889000,15889000,15889000,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 미래창조과학부운영지원, 정보사업비,3309519,3309519,3309519,
2015, 미래창조과학부, 일반회계, , 통신, 방송통신, 회계간거래, 회계간전출,7236000,7236000,7236000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 미래유망원천기술개발, 바이오·의료기술개발,229972000,229972000,229972000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 미래유망원천기술개발, 나노·소재기술개발,40534000,40534000,40534000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 미래유망원천기술개발, 공공복지 안전 연구개발,5180000,5180000,5180000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 미래유망원천기술개발, 첨단융합기술개발,169600000,169600000,169600000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 미래유망원천기술개발, 차세대정보·컴퓨팅기술개발,8100000,8100000,8100000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 미래유망원천기술개발, 에너지·환경기술개발,107892000,107892000,107892000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 미래유망원천기술개발, 사회이슈해결형 연구(R&D),21500000,21500000,21500000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 기초연구진흥, 기초연구기반구축사업,154532000,154532000,154532000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 기초연구진흥, 기초원천연구기획심사평가사업,18187000,18187000,18187000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 기초연구진흥, 개인 연구지원 사업,587531000,587531000,587531000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 기초연구진흥, 집단 연구자 지원,126350000,126350000,126350000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 기초연구진흥, 국제과학비즈니스벨트조성,216989000,216989000,216989000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 우주개발진흥, 인공위성개발,92604000,92604000,92604000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 우주개발진흥, 우주발사체개발,255500000,255500000,255500000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 우주개발진흥, 우주핵심기술개발사업,23857000,23857000,23857000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 우주개발진흥, 우주국제협력 지원,130000,130000,130000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 우주개발진흥, 과학로켓 개발,1000000,1000000,1000000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 우주개발진흥, 우주기술연구기획심사평가사업,800000,800000,800000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 원자력 진흥, 방사선이용기술개발,46901000,46901000,46901000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 원자력 진흥, 원자력평화적이용체제구축,8504000,8504000,8504000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 원자력 진흥, SMART 건설관련 안전성 향상 연구,9300000,9300000,9300000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 원자력 진흥, 방사성동위원소 이용 신개념 치료기술개발 플랫폼 구축,19515000,19515000,19515000,
2015, 미래창조과학부, 일반회계, , 과학기술, 기술개발, 원자력 진흥, 방사선기기 성능평가 및 표준화 인증시설 구축·운영,700000,700000,700000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 기초연구성과 활용지원사업,20740000,20740000,20740000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 연구실안전환경구축,5930000,5930000,5930000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 기업부설연구소 인정 및 전문연구요원제도 운영,527000,527000,527000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 미래부 직할 출연(연) 및 연구회 평가,950000,950000,950000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 국제 연구인력 교류,7870000,7870000,7870000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 창조경제기반조성,50145621,50145621,50145621,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 연구공동체 기술사업화 지원(R&D),9500000,9500000,9500000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술기반조성, 소프트웨어·디자인 융합센터 구축사업,1000000,1000000,1000000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술인력양성, 민간자격 제도 관리 운영,10000,10000,10000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술인력양성, 창의적인재육성,1728000,1728000,1728000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술인력양성, 과학기술인 협동조합 육성지원,600000,600000,600000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학문화창달, 과학관 건립 지원,43437000,43437000,43437000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학문화창달, 국립과학관 운영,12988000,12988000,12988000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학문화창달, 무한상상실 운영,4095000,4095000,4095000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학문화창달, 과학기술인 복지향상,3680000,3680000,3680000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술국제협력, 국제화기반조성,33543000,33543000,33543000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술국제협력, 해외기술정보활용지원,3744379,3744379,3744379,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술국제협력, 글로벌연구역량강화,22514000,22514000,22514000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술국제협력, 동북아 R&D 허브 기반 구축,24500000,24500000,24500000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술국제협력, 글로벌협력기반조성,3679000,3679000,3679000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 출연연구기관지원, 직할출연연구기관지원,902639000,902639000,902639000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 출연연구기관지원, 기초기술연구회 소속 출연연구기관 지원,1610654000,1610654000,1610654000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술연구지원_, 국가연구개발성과평가,1500000,1500000,1500000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술연구지원_, 국가과학기술 지식정보서비스,9200000,9200000,9200000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 과학기술연구지원_, 국가연구시설장비 선진화지원,2200000,2200000,2200000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술연구지원, 연구공동체활성화, 연구공동체육성지원,8036000,8036000,8036000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 과학기술종합조정, 과학기술종합조정 지원,10317000,10317000,10317000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 과학기술종합조정, 출연연구기관 지원_,27111000,27111000,27111000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 과학기술종합조정, 국가과학기술자문회의 운영,1229000,1229000,1229000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 과학기술국제협력, 과학기술 국제협력 네트워크 지원,1600000,1600000,1600000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 미래창조과학부 운영지원, 본부 인건비,19089576,19089576,19089576,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 미래창조과학부 운영지원, 본부 기본경비,16152940,16152940,16152940,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 미래창조과학부 운영지원, 정책연구비,1061000,1061000,1061000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 미래창조과학부 운영지원, 미래창조과학정책 이해도 제고,554000,554000,554000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 회계간 거래, 일반회계에서 책특회계로 전출,52258000,52258000,52258000,
2015, 미래창조과학부, 일반회계, , 과학기술, 과학기술일반, 회계기금간거래, 회계기금간전출금,5884000,5884000,5884000,
2015, 미래창조과학부, 에너지및자원사업특별회계, 투자계정, 과학기술, 기술개발, 미래유망원천기술개발, 에너지·환경기술개발,5100000,5100000,5100000,
2015, 미래창조과학부, 에너지및자원사업특별회계, 투자계정, 과학기술, 과학기술연구지원, 출연연구기관지원, 기초기술연구회 소속 출연연구기관 지원,365311000,365311000,365311000,
2015, 미래창조과학부, 우체국보험특별회계, , 통신, 우정, 우체국보험 내실화, 보험영업활성화,255208000,255208000,255208000,
2015, 미래창조과학부, 우체국보험특별회계, , 통신, 우정, 우체국보험 내실화, 우체국보험정보화,4512000,4512000,4512000,
