CUSTOMER_NBR,STATE,ZIP_CODE,SHOPPER_SEGMENT_CODE
670541,FL,33064,
244252,ME,4073,1
470346,MN,56501,
341814,NJ,8757,
689618,MD,20678,1
313272,MD,21793,1
175535,DC,20020,1
71329,CA,92551,1
309509,NY,11224,
115044,TN,37174,1
118912,WI,54313,
510416,IL,60053,3
384789,TX,77598,1
504405,GA,30303,
580021,NJ,7036,
697691,CO,80424,1
620751,NC,27909,3
47931,TX,77449,5
150087,MA,2347,
71318,FL,32401,
24738,TX,78414,3
525021,MD,21015,
724218,PA,17013,
411666,IA,51501,1
569990,TX,78219,3
386498,IL,60450,
735054,OH,44141,5
407104,IL,60462,5
304603,WA,98444,
38834,NY,11209,4
409516,FL,32257,1
123676,GA,30094,3
234985,NJ,7849,2
105489,TN,37421,1
228503,FL,33015,4
416738,MI,48141,
373745,CA,94577,1
103027,PA,16510,1
203319,IN,46310,1
743710,FL,33322,1
102157,NJ,8050,1
117911,OH,44444,4
523862,MD,21773,1
501883,IL,60455,1
46046,AZ,85643,2
354542,NY,14468,4
675337,VA,24323,1
286195,TX,78238,2
290860,OH,44107,5
484858,MI,48446,
8933,OK,73003,
373092,WV,25832,
629152,NC,27215,3
321025,NJ,7735,4
367921,CA,92544,5
294513,OH,43219,
268119,SD,57702,4
675382,MD,21117,
361726,OH,44212,3
558669,CA,95762,
366766,SC,29033,3
64031,OH,45652,3
526860,CT,6450,
526078,WA,98012,
338704,WA,99208,3
47580,CA,96001,3
474445,CA,95307,
692845,CT,6385,3
90603,IA,52302,2
381345,GA,30909,2
165556,NY,14727,1
518152,FL,33021,3
43516,WV,25136,3
553487,PA,15057,4
128487,ND,58104,
74771,CT,6078,5
103676,CA,91367,
475114,MI,48757,1
27082,FL,32176,3
424837,GA,31907,3
746033,PA,19090,
101474,AZ,85635,3
291115,TN,37620,1
183139,OH,43229,3
155758,NY,11710,
518667,WV,26038,3
297923,NC,27834,3
603133,PA,19111,1
230619,TX,79070,
611667,OH,44408,4
520625,CA,96003,3
32027,WV,26101,4
351251,CA,90266,4
157813,CA,91784,
152108,IN,47715,5
525753,WV,26105,
46529,KS,66611,1
747052,VA,22182,3
269052,NY,10470,1
48188,CA,92856,
287788,NE,68137,5
511845,FL,32162,3
716868,NY,11741,4
290936,TN,37323,3
142537,MN,55103,
604321,CO,81401,1
713178,WI,53189,1
209909,NV,89441,
623091,WA,98374,3
415601,CO,81005,3
408406,GA,31907,1
715404,LA,70452,3
722737,CA,94517,4
661151,VA,22193,2
534898,NY,11757,3
592620,TX,78415,1
518881,AZ,86004,4
680532,MS,39046,
171727,GA,30022,
589748,NY,10453,3
197264,NY,12110,1
541988,TX,78229,
339110,IA,52632,3
549859,PA,15102,
10445,PA,19406,3
585936,NJ,8108,
503036,TN,37377,4
84521,MI,48187,
666466,MA,1843,3
12361,WY,82801,1
308126,GA,30016,3
710769,LA,70445,
626727,CA,94806,3
107557,WA,98294,2
385665,TX,79912,
72468,AL,35040,3
600580,CA,95391,3
410560,FL,33913,1
634565,AL,36089,3
372819,AZ,85032,
135109,UT,84010,3
57054,AR,72941,3
291474,TX,76548,3
533461,MI,48897,4
554248,PA,19007,
523948,CA,93923,
55100,PA,18615,
411391,SC,29483,
373840,CA,95136,
484773,FL,32931,
146862,MN,56701,
286292,GA,31210,1
223096,TX,78801,3
212605,CA,95678,
745536,OK,74041,
294661,KY,40353,
180304,AR,72941,3
450266,IN,46809,3
192195,PA,18512,3
370085,SC,29944,1
654410,MD,20744,
301134,CT,6712,
346151,NC,28056,3
615929,OH,43008,4
575035,CA,92604,4
166641,NY,11234,2
590094,MD,20724,
28156,TX,79745,1
642336,NJ,8854,3
613271,TX,76063,1
49495,NJ,7480,1
255026,CT,6457,4
253121,IA,52245,5
458428,LA,70634,3
415068,MD,20901,4
284642,WV,26036,1
181373,PA,19382,3
102817,CT,6790,5
462337,PA,16226,
180103,PA,15042,2
417299,PA,18504,4
393378,MN,55125,
256846,NY,14618,3
723367,MD,20748,
56841,TX,77379,1
162216,PA,15133,
731602,PA,17545,1
452578,IL,60517,1
533032,CA,90042,4
444520,NJ,7712,3
292698,CA,90808,
514576,TX,78151,2
711853,CA,95020,
727115,TN,37380,4
370953,KY,40026,2
470371,KY,40356,4
253838,PA,18428,4
478795,IN,46540,1
742701,MA,2038,4
526610,TN,37404,
632710,GA,30263,1
699960,NJ,8873,5
157714,CT,6770,2
746244,IN,46975,3
438641,OH,43964,4
172243,TX,76548,1
587908,NY,13901,
524197,FL,32607,5
317778,CO,80834,1
418183,MI,49082,4
454221,AZ,85338,4
735795,FL,33990,1
190946,NY,13696,3
320927,WV,25304,
381018,AZ,85364,1
142829,MS,39059,
560217,VA,22602,5
333968,NJ,8029,3
511880,MI,48051,3
323311,FL,32608,3
314458,TX,75505,3
206286,OH,43227,4
577677,NJ,7871,3
89612,NC,28379,2
150879,WI,53118,
104358,PA,15062,
59844,PA,17112,
200601,MI,48638,4
699036,GA,30106,1
432081,NJ,8050,5
195404,MI,48238,
166373,NY,11421,2
689685,WA,98499,
602507,MN,56288,1
24420,MD,20882,4
737303,MI,48327,
578548,CA,92122,
646514,ME,4005,
278041,NC,28625,3
117938,PA,15063,3
18190,SC,29697,3
492810,TN,37015,2
726607,MS,39503,4
389643,IA,51239,1
494606,MO,63033,5
623934,WA,98632,4
114119,MI,48091,1
395373,NM,88101,
324588,CT,6492,3
28986,OK,73645,3
154599,TX,76104,
618724,CA,95954,3
522648,NY,11768,5
420077,OH,43824,3
184567,MA,1930,3
452703,NY,12047,3
72807,HI,96720,1
70779,OH,43232,1
586413,IN,46032,5
285530,RI,2842,3
108870,SC,29832,1
99554,WI,53149,3
100822,TX,75098,5
440946,ID,83713,4
508473,PA,16731,3
631383,OH,45449,
403822,AZ,85544,1
51001,MD,20744,4
636547,NY,10954,3
299030,MS,39170,1
294042,CA,95127,3
153126,PA,19464,
90732,TX,76230,3
138139,GA,30306,
316103,IL,62812,
556453,CA,94559,1
340722,MI,48083,3
620147,VA,23937,4
325305,MI,49417,4
353511,MS,38828,4
82582,CA,95825,2
305943,AL,36035,2
511902,WA,98584,2
440161,AL,35757,1
473052,NY,14607,1
627124,PA,16836,4
619074,GA,30134,1
600484,OH,44805,5
89736,TX,75169,1
149451,NV,89052,
240996,CT,6512,3
559983,WI,53228,4
622218,CA,93065,
647428,GA,30135,
312416,OR,97008,2
384909,TX,77901,3
238180,FL,33175,3
44392,IL,60053,3
524005,TN,37221,1
72772,OR,97267,
398303,TX,75211,
657792,VA,23224,
486206,NY,14210,2
478193,IN,46514,
410274,WA,99212,1
513393,WA,98053,4
713157,TX,77379,1
106261,LA,70068,
360162,PA,16316,3
626728,NJ,7656,4
682585,SC,29485,1
115932,NC,28314,3
705363,IN,46131,1
312501,GA,31548,1
685845,MI,48212,
364331,WI,54911,4
528286,SC,29609,4
563876,NY,12037,
585306,PA,16666,
289515,FL,33884,
408447,NJ,8831,
135509,NY,12590,4
88573,NJ,8012,3
202600,MI,49037,
95348,MN,55122,4
393735,CA,94513,4
483516,MS,39097,
378174,CT,6451,3
667639,RI,2910,4
266872,CA,94531,1
741276,AL,36467,
669208,CA,92630,5
223416,FL,32931,4
588993,AZ,86301,3
155882,IL,60653,1
122630,IA,50707,
581303,AR,72032,
718561,MI,48072,5
563483,GA,30071,
692305,NY,10462,1
342377,FL,34698,3
289592,NC,27610,
237235,VA,22204,4
600168,NY,11731,5
537914,NY,11968,
66923,NC,28352,3
80948,PA,19081,3
203913,IN,46996,
593576,AL,36104,2
295398,MO,63342,
148443,NC,28303,
588403,NY,11542,
83779,PA,15239,
625457,CA,92395,3
700072,WV,26003,2
58843,PA,17963,3
435806,NJ,8096,4
512978,LA,70119,4
742224,CA,92223,2
507297,ME,4236,4
42560,NM,87121,1
111455,OR,97838,1
722522,MO,65340,3
470838,MI,48101,2
585596,KY,41555,
134895,OK,73080,
681086,NY,11778,
71207,MN,55433,3
510619,IL,60061,3
652865,OH,45238,3
506150,MI,48045,3
20648,WA,98626,
710652,WV,26554,3
449175,MI,48323,
587887,PA,19111,
282491,VA,24477,4
25381,AZ,86336,3
424591,MO,64052,4
107967,TX,75063,1
45162,PA,18974,5
205594,CA,95037,
480721,MA,1880,
15246,GA,30417,
158450,AZ,85027,
198944,FL,33990,3
410742,OH,44085,5
126280,NJ,7960,4
508791,MO,64836,3
78701,TX,75211,1
357566,ID,83846,4
521631,TX,77531,3
720061,MI,49849,
400544,VA,22307,
198572,ME,4428,4
669114,NY,11697,3
19291,NY,11238,2
4580,CA,93562,
155050,GA,31904,
134220,NH,3816,1
498342,IL,62002,2
494557,CA,93635,
721984,MD,20906,3
148499,VA,23228,
459575,TN,38562,4
580023,MI,48315,
627509,IN,47283,2
373881,MI,48912,4
135619,TX,76244,
435412,NJ,7083,4
716789,MD,21136,3
74931,VA,24571,
242735,GA,30183,3
188123,PA,18037,2
389782,RI,2909,
14076,NM,88005,3
519322,IL,61108,
387210,TX,77034,
688824,MO,63379,4
346424,MD,20737,4
89457,MD,21084,3
60829,FL,33771,3
369890,NY,13090,5
384901,NY,12590,1
345699,IL,60461,3
655305,CA,94702,4
544582,FL,33062,3
479158,TN,38382,
669941,WV,24870,
748078,CT,6405,5
335366,DE,19711,4
744978,VA,23116,
494717,NV,89052,3
479035,OH,44278,4
130173,NC,28205,
5227,OR,97477,3
309514,LA,70131,3
545196,TN,37814,3
516556,IL,61054,3
138920,AL,35453,
545755,TX,79070,
75223,LA,71270,3
555941,NY,12986,1
50974,OH,45387,3
154353,NY,13323,1
273440,AL,35903,1
580264,VA,20135,3
462590,TX,77477,5
177996,TX,78416,3
690,TN,37601,1
528661,FL,32796,2
386425,PA,18370,
572668,CA,95630,
383931,NY,14450,4
257968,CA,94591,2
233050,TX,78254,4
329977,TX,77705,3
672003,MA,2777,4
330080,OH,45237,1
75012,NY,10462,1
664923,GA,30533,
675293,PA,15085,
344704,FL,33309,2
335396,FL,33071,3
479108,CT,6074,2
48111,MN,56273,
80115,SC,29123,
551352,NJ,8753,3
368312,CA,90245,4
573912,CA,92336,1
198913,IN,46307,4
98602,PA,15012,2
65591,FL,32303,4
748890,VA,22192,1
165601,OR,97230,1
124227,NJ,7405,5
65348,UT,84062,
671100,MI,48348,
124562,OR,97146,
474632,VA,22903,1
148182,FL,34772,
97995,OR,97103,1
311203,OK,73701,
99328,PA,19111,4
170520,TN,37013,1
450872,IL,60026,4
327743,VA,23124,3
474508,AR,71909,3
69262,CA,92277,1
191200,PA,18966,1
579127,CA,93422,1
603823,KY,40322,3
650268,ME,4736,1
500505,CA,95136,4
274403,WI,53051,4
236529,FL,33990,
181159,IA,51035,3
488170,NM,87123,
584954,CA,94111,
466722,MO,63146,
279182,VA,22405,1
558232,LA,70634,
519713,CA,92104,3
538387,CA,92802,1
677457,MI,48185,3
99092,NY,13903,4
582296,OH,43615,3
245408,PA,19147,3
321320,NC,27540,4
107425,LA,70775,3
520535,PA,15205,
286535,NJ,7901,5
419779,VA,20155,
118485,CA,91342,3
483930,MI,49684,1
135414,NJ,8822,4
209066,CA,95688,2
471837,TN,38135,3
67699,CA,95382,4
337159,OH,43026,4
243394,NJ,7722,3
31752,VA,23456,
696702,NY,13066,1
687598,IL,60419,
518890,NJ,7604,4
662269,RI,2816,3
683037,MI,49504,3
204764,HI,96822,
34894,NJ,8232,1
3383,PA,17938,3
339244,PA,15239,1
743410,TX,76384,1
245214,NY,11724,4
482068,MA,2026,
355235,MI,48126,
88960,TN,37205,4
88441,WY,82520,2
614637,AL,35803,4
497359,MN,55405,
188031,CA,94521,3
57999,MD,20657,1
163779,NJ,8109,1
472784,TX,77084,1
467291,NY,14824,
335869,IN,46113,1
684445,IN,46205,
431365,CA,91342,
650532,NE,68502,
384343,MD,21668,1
429936,IL,62040,4
93759,MD,20720,
539236,CA,95125,1
282014,IA,51546,3
178321,OH,45806,3
702228,WY,82718,1
172827,KS,66106,1
660109,PA,16601,3
456342,KY,41056,4
438068,IN,46750,3
552187,AZ,85249,3
253865,NJ,8081,3
105878,LA,71111,
603046,KS,66083,4
272680,DC,20024,5
726789,OK,73075,1
669889,FL,32801,1
609994,NY,14057,5
435311,KY,40004,1
44393,NY,10306,4
96152,OK,73505,1
660933,PA,16232,
113940,CO,80012,5
565380,FL,33056,
595404,VT,5089,5
32384,NC,27525,2
738146,NY,10467,2
628116,UT,84321,1
544435,NH,3052,
701126,NY,10035,2
478677,NJ,8078,1
691378,GA,30126,1
604772,IN,46375,3
193392,IN,46805,3
492118,NJ,8241,
450403,IL,60652,5
490464,FL,32162,2
124536,PA,17967,1
149932,MD,20715,1
357113,NY,11210,1
697379,WI,53944,3
726894,CO,80035,1
675446,LA,70433,1
564720,NY,11691,2
111846,TN,38068,3
564722,FL,32312,3
633500,MI,49083,
354212,PA,15010,
483512,NY,11706,2
23569,OH,44413,3
455286,NE,68658,1
628379,NY,10583,3
17690,PA,15116,3
436352,NV,89434,
16798,OH,44813,1
225700,WA,98133,4
241933,OH,45373,1
181235,PA,17044,5
485162,CT,6492,1
530896,ND,58103,4
214729,IL,62049,1
211555,CA,91784,
289428,TN,38016,3
439173,VA,24112,3
374305,CA,93534,
91309,KS,67505,4
314891,TX,75482,3
575019,RI,2818,4
3241,PA,16833,4
19980,CA,91326,2
458578,CO,80536,4
223770,OH,45833,3
147843,NV,89123,
585572,PA,16242,
280694,TX,78612,3
737482,MA,1720,
468875,KY,40602,3
658151,FL,33301,
592398,TX,77375,1
7748,OR,97420,3
571887,MI,48188,1
312197,NM,87413,2
194979,NH,3848,5
15897,IL,61616,3
48930,NY,14225,5
256354,IL,62812,3
250721,RI,2813,3
650746,MO,63033,3
499149,FL,33304,1
326724,TX,77450,4
508936,NY,11738,3
320934,MT,59912,3
263024,CT,6610,4
428857,MI,48470,3
705574,MD,20602,1
141917,OH,43302,
108920,TX,77845,1
213972,NY,13602,
514789,MN,55117,1
317279,TX,78757,3
263687,AZ,85326,3
9578,GA,30084,4
283706,CA,93534,
495915,VT,5201,3
4975,CA,94551,3
693811,GA,30064,5
664869,WY,82501,
680041,SC,29672,
451071,CT,6109,5
716023,WA,98597,
73741,NJ,7003,5
115154,MI,48879,4
284170,NY,13078,1
377047,NC,27406,3
483126,IL,60062,3
302525,WI,53190,2
361871,PA,17821,
307669,OH,44483,5
356694,NJ,7701,1
234843,MD,21161,4
43354,OH,45629,1
379809,GA,30813,1
379944,AL,35023,
111705,CT,6716,3
642986,NC,28904,2
109394,MA,1803,3
383575,MA,1119,3
421298,WI,53154,1
112167,AR,72774,2
365562,NJ,7436,3
489507,PA,19026,1
150533,OH,45840,
242979,FL,33460,5
50582,WY,82435,4
311524,MA,2155,1
404069,PA,18014,3
325466,MO,63074,1
259666,FL,32327,
652494,PA,17543,1
190030,PA,17356,3
323751,CA,93604,4
5605,PA,17601,4
187551,SC,29461,3
27060,TX,75801,
475501,VA,23321,1
12989,CO,80866,
156395,SC,29209,
292453,PA,19111,1
127672,MA,2472,4
54149,FL,33782,3
476100,AL,35242,
94339,MS,39564,1
438354,CA,92596,
223716,MD,20720,3
600337,FL,34135,1
1011,TN,37766,3
87540,MI,48033,3
708833,NY,13501,3
520185,FL,33417,
313165,NY,12065,1
728126,MA,1056,3
182419,NC,27371,2
539695,PA,17406,4
265786,TX,76063,1
465350,PA,17067,1
728209,FL,33055,3
690949,FL,33322,1
345264,IL,60446,
563820,WI,54880,3
524247,WV,25425,4
6023,TX,75075,3
137721,CA,92630,
383476,MA,1013,4
629777,VT,5738,3
79368,TX,78596,1
182308,NJ,7740,1
673319,CT,6460,4
740152,NY,11949,
240945,NY,14059,4
413535,MA,2148,1
453997,NY,11212,
658890,NY,11782,5
36358,WV,25425,2
645791,NY,12589,
622494,PA,18702,3
391474,ND,58072,2
6183,CA,92203,3
144714,AL,35670,
504503,NJ,7030,5
57123,NY,12804,4
579736,OR,97267,
47769,AR,72022,1
331481,TX,75214,4
142437,OH,45322,
711654,OH,43449,3
445021,IL,60543,4
333222,FL,32073,4
118584,DE,19713,3
102486,FL,34690,
530181,MI,49753,
536204,OK,74012,3
370660,IL,61554,5
363066,TX,78242,1
620545,PA,15066,3
263914,MO,65803,2
106895,WA,98258,
668704,RI,2889,
343281,OH,43920,1
325012,NC,27712,4
267818,IL,60064,1
191297,MT,59722,3
745972,MD,20712,
738821,SC,29212,3
701360,MI,49009,1
607632,OH,44048,3
81578,SC,29621,1
244802,NJ,8879,3
162011,SC,29710,1
86546,FL,32829,
696584,MI,48124,
601366,OR,97068,5
330546,OH,45865,3
502622,TX,77073,1
322775,FL,32548,3
654662,CA,95688,1
532288,IL,60035,5
230629,WV,25801,4
402333,MA,2360,
284501,SC,29461,1
397978,PA,18938,
267073,MI,48075,4
649533,MI,48158,3
101265,FL,32225,3
140679,TX,78426,
477768,FL,33458,4
702281,NC,27540,3
504838,NY,12590,
206404,IL,61938,
482443,MI,49735,
228558,PA,18017,3
653182,NH,3045,4
262413,CA,92833,5
261623,WA,98166,3
458556,IL,60126,5
333757,IL,62864,3
446987,NY,10583,5
741702,AZ,85388,4
511410,CA,93060,3
480443,UT,84124,
274914,CT,6413,3
715232,MD,20724,2
581222,FL,32765,1
17348,NC,28314,4
349090,NY,10583,3
466270,ID,83642,5
406929,NY,12815,4
502106,PA,15068,1
487716,CA,92020,
43990,MA,1960,3
14025,WI,53534,1
523380,NY,10543,5
310099,LA,70809,
394406,NY,14067,
359429,FL,33467,3
141952,IN,46360,1
265789,PA,19606,3
680028,LA,71342,2
228279,NJ,8873,5
384357,MD,21403,
25096,NV,89447,3
294551,GA,30344,
208070,NY,11434,
300772,MN,55429,2
152241,TX,78751,
213174,AZ,85351,3
608847,TX,77070,3
253425,OH,44691,5
678129,MD,20706,3
100508,FL,33611,2
683926,NH,3858,
418428,NY,11941,3
394867,WA,98122,
270142,DE,19805,
177221,CA,90045,3
416891,DC,20010,3
290738,GA,30474,
635217,KY,41075,3
676328,NY,14626,1
237930,CA,92114,
219904,IN,47374,3
146341,FL,32225,
343064,KS,66783,3
144411,MA,1089,
636066,WV,26416,3
237166,IA,50021,1
167476,MI,48017,2
701302,ID,83845,1
360058,WV,24874,1
444641,NC,27330,
55369,AZ,85364,
108976,PA,19114,1
399213,WI,53172,2
733318,NY,12986,1
149621,NJ,8065,
307438,WA,98026,
76175,TN,37914,1
48973,VA,23462,4
620182,NJ,8009,
714878,VA,23320,3
56618,MN,55077,3
170821,PA,19083,1
481032,NJ,7094,
642013,IL,61832,3
312522,NY,11203,3
481741,OK,74038,
83129,MN,55313,1
619700,NC,28590,3
159472,MD,21220,1
670875,MI,48439,3
505964,NY,12919,
185147,TX,76705,3
88524,AL,36303,3
600163,NY,14304,5
96490,NY,14617,3
195797,NC,27040,3
68884,MS,39110,1
709276,PA,18960,4
355321,CA,94563,5
663986,MO,63701,4
476699,TX,79720,1
743140,AL,35212,2
621876,GA,31410,
181745,KY,42103,4
41463,CA,95831,
362444,MO,63108,1
732203,TX,75065,
716869,MI,48755,4
744776,CA,93065,
214125,MN,55944,
492429,PA,16652,
195730,NY,14216,3
397237,TX,78593,3
6349,IL,60404,3
685136,NY,11420,
304741,CA,92882,1
127374,MN,56303,3
633100,NY,10467,
425350,NJ,8089,5
729169,WA,98033,4
608720,FL,32162,3
625070,CA,94025,
398283,TX,75228,
311674,IL,60452,1
428066,PA,15601,3
178683,AL,36346,3
410001,AZ,85085,4
209612,GA,31909,3
525672,VA,23452,3
437473,CT,6787,3
377601,CT,6615,5
497285,CO,80904,1
517198,TN,37659,
672376,OH,43764,4
3988,KY,41048,4
181551,KY,40220,4
562808,NJ,7675,1
154207,SD,57783,
226608,FL,32162,3
556525,WA,98837,2
240306,OH,45324,
411564,TX,77659,1
380727,AZ,85142,1
147572,NC,28211,1
702871,FL,32738,2
323305,GA,30606,3
269753,NJ,7728,
491888,MS,39401,
248506,MO,63368,1
191165,AL,35630,3
83434,WA,98075,5
552441,MO,65109,1
1533,WI,53189,4
715536,VA,23185,
181844,AZ,85304,3
355014,KS,66756,4
455356,TX,75068,5
346959,FL,33324,1
644368,NJ,7962,1
515956,CA,92111,3
615549,ME,4963,
669918,AZ,85202,1
582140,CA,92703,
682605,IL,60074,
151253,OH,45458,
160675,MI,49319,3
345701,PA,19146,3
36816,NY,12009,3
351074,OK,73160,4
300434,MA,2478,
367653,TN,37871,4
539036,MT,59275,4
547049,PA,19082,3
517969,CA,90034,4
670270,KY,42129,3
84115,WA,98444,1
472888,MT,59270,1
190055,NE,68106,3
467910,NV,89144,3
127965,NV,89403,1
46788,CA,95366,4
544542,CA,92592,2
595448,NY,11791,4
221329,PA,19010,3
134475,LA,70605,4
429176,LA,71111,3
584949,NJ,7071,1
432037,MS,39212,
258311,NY,14219,3
92714,GA,30327,1
123299,NY,11757,1
481885,WI,53095,4
493196,FL,32953,5
308199,PA,16201,1
176978,IL,60629,
562166,CA,91352,2
564884,KY,42159,1
375285,MD,20705,2
485148,TX,78119,1
374157,IN,47150,1
36467,CA,92543,4
690622,MI,48044,1
39993,TX,79015,3
35043,PA,17701,4
494300,PA,17042,
424589,NY,13212,4
8644,FL,34655,3
586203,CA,95831,1
476820,OK,74955,1
33107,CA,95121,4
225661,PA,19027,3
556318,AR,72916,3
430916,MI,48185,4
663048,CO,80126,1
394013,TX,75023,
721362,NY,11767,3
99108,VA,23462,4
286714,PA,16635,
261556,CA,92656,3
651444,MI,48723,4
564124,DE,19701,4
576843,TX,77079,1
675759,IL,60130,
228141,CA,93940,
682305,NY,14903,
705866,AL,35056,1
688270,OH,45335,
708682,MD,21239,
682196,NY,11367,
54597,WI,54311,1
256102,NY,11030,3
585906,VA,23223,
464570,NJ,8029,3
568626,FL,33004,1
477916,VA,24503,1
311118,OH,45251,1
517186,VA,23093,1
635344,MI,48204,3
235791,MO,63121,
604142,WA,99214,4
396361,MN,55016,
647941,KS,66939,3
42388,TN,37174,
22029,TX,77080,1
364697,TX,79323,1
315071,LA,70570,1
458672,PA,15009,1
269611,MI,48768,3
738940,VA,23236,
115824,FL,32818,1
581366,FL,34689,1
296917,OK,74063,3
493027,TN,38464,
639269,NY,11096,3
408981,MI,48076,2
434865,CA,93306,4
626081,TX,77450,4
348793,MD,21209,3
196501,IL,60174,4
212079,WV,26452,
745376,NH,3896,
333206,IL,60154,
28609,MD,21703,
272593,VA,23707,5
641398,WA,98112,3
707484,WV,25813,1
675319,VA,24217,3
244589,AZ,85120,1
731580,AZ,86406,1
635322,VA,23294,3
433784,FL,33711,2
378780,FL,33147,
283335,SD,57064,1
248103,WI,54449,3
283463,VT,5255,5
91400,FL,32327,1
75789,PA,18840,1
594282,NC,27408,1
591363,PA,19555,2
684423,CA,90063,
97188,MD,20616,1
491626,TX,76063,
2827,NY,10528,3
400678,WV,25526,
219026,WV,25510,1
587018,NV,89106,
437160,PA,16506,4
569750,KY,40245,2
309500,MI,48504,1
570621,NY,13209,4
97038,NC,28906,1
625452,MI,48219,
146121,GA,30907,
296785,PA,19111,5
140179,DE,19975,
740449,MA,2138,
105721,NY,10475,1
584066,FL,32967,1
534947,IN,46226,
641923,NY,11747,4
28922,NY,14072,3
158481,PA,19460,1
70880,TX,78640,1
616367,CA,95973,
461239,TN,37388,1
93669,MA,2148,1
746696,IL,62246,1
296270,PA,18104,4
68922,CT,6001,5
369363,MI,48726,3
62293,NY,14586,4
33310,NC,27537,3
737924,TX,78239,
377519,WI,53406,5
414203,NC,28904,3
20125,KY,41653,4
470125,CT,6831,3
35045,NE,68022,4
548578,CT,6614,2
605057,NY,11704,3
723560,NC,28586,1
632154,WI,53566,3
559353,OK,73096,5
663603,MD,21904,
621987,IL,60411,3
129975,PA,18708,5
115843,CA,93720,
126624,GA,30316,1
76639,TX,77032,1
280442,IN,46235,1
641461,CT,6605,3
658100,VA,23320,3
515801,NJ,7417,2
602661,NC,27405,2
244174,CA,90503,1
518465,NY,11590,5
176498,NJ,7960,5
207150,PA,15044,1
244497,IN,46142,3
415737,PA,15062,3
601260,TX,75501,
100602,GA,30907,
40694,NY,10475,1
422663,CA,90710,1
295658,RI,2871,
631284,NJ,8505,3
219672,MS,39120,4
612861,FL,33312,3
345655,NC,27949,3
377074,CT,6042,3
455438,NV,89044,3
510256,FL,33467,3
93524,PA,18707,
633238,UT,84117,3
283866,FL,34287,4
81540,NC,27534,
244609,NY,10507,2
514645,PA,15668,1
509909,PA,19320,5
272962,AL,35023,4
704345,PA,17268,1
581369,VA,24018,1
332017,CO,80477,
572609,PA,19139,
158404,PA,17314,2
473710,MI,48168,3
322205,NJ,8857,3
302132,FL,33460,
385112,SC,29617,1
118437,IL,60172,
402552,IL,61053,1
24867,MD,21044,2
686114,FL,33897,2
747597,TX,76548,1
67952,KY,42135,
631108,PA,16627,1
431096,TX,77433,1
556346,PA,15211,
275131,IN,47031,3
488666,OK,73013,3
641854,MA,2090,5
735855,TX,77523,4
430408,CA,92253,
173388,TX,78221,1
96739,OR,97202,1
28304,NM,88310,4
489895,CA,94022,
70317,MD,21236,3
718077,SC,29841,1
498229,OH,44657,1
484575,NY,10933,2
573173,GA,31525,3
94758,CA,95747,
14049,CA,94019,3
255385,IL,61462,3
234270,AL,35803,4
311670,AR,72207,1
84109,NC,28277,
440275,VA,23832,3
228864,NJ,8230,3
399606,FL,34947,
194070,VA,23223,3
478475,OH,43130,3
44947,MD,21225,3
322949,WY,82009,4
28481,MI,49046,3
110421,MA,2139,
126671,KY,40515,
460802,MO,65287,1
598659,NJ,7003,3
141268,KY,42728,
165172,NY,10472,2
166872,TX,77206,1
621245,PA,16505,3
529209,NY,11203,2
405468,TX,76018,
259215,IN,46234,4
131090,CA,95206,3
591260,IL,60025,4
104883,VI,830,
302256,DE,19803,
234453,OH,45388,3
296873,IN,47112,4
123557,VA,23322,4
245078,MT,59457,3
69501,TX,76017,1
564602,CA,90301,2
46966,NY,12518,
454799,HI,96720,1
255376,CA,92056,4
480231,PA,19132,
330173,NY,14220,
577187,VA,22204,3
148293,IA,52761,2
41320,SC,29445,3
488494,IL,61450,
571699,NJ,7926,3
588329,MD,21093,
353251,PA,18705,3
471832,NJ,7853,4
559703,FL,32904,4
250063,GA,30141,4
98271,CA,94553,5
38933,TX,79602,4
556955,WY,82070,3
620513,CA,95828,3
528988,TX,79762,1
245611,NC,28387,5
741131,TN,37379,
645040,LA,70726,4
479233,FL,32792,5
142220,NY,12015,1
236311,NY,11435,
215632,MD,21774,
460584,CA,91344,3
239508,PA,18942,4
720673,FL,33324,1
297395,MA,1803,3
743917,VA,23181,
294280,MI,48154,
142848,MO,63118,
168082,TX,77365,1
136685,FL,33455,
594048,OH,44512,1
501153,MO,63129,1
400684,MA,1876,3
279442,MD,21224,
388880,AL,35211,
210760,OH,45305,
747892,TX,75409,1
300283,VA,22602,5
23708,DE,19701,3
717972,WI,53217,4
243655,PA,16117,3
342584,NC,27202,4
572505,WA,98576,
107995,CA,95120,
380228,IL,60404,
36279,OH,45133,1
638254,TX,78582,2
233822,MI,49036,3
327679,CT,6111,4
675984,PA,19130,4
115800,MD,20737,3
11997,DC,20003,3
265911,SC,29170,2
391687,OH,43623,4
633708,MI,49546,4
508687,NY,12065,4
14331,PA,19116,3
302114,FL,33598,1
244290,DC,20005,1
142964,WA,98203,2
568512,FL,32829,1
234371,MD,20735,1
700858,TX,79606,1
483256,WA,98823,2
735823,MA,1862,4
51454,IL,62439,1
218473,NV,89145,5
695534,NJ,8690,
19193,AR,72941,1
30837,NC,28734,4
55591,TN,37821,3
618484,VA,24592,
76448,MI,49827,4
103045,PA,19473,3
366709,TX,77532,
