"","PRODUCT_ID","PACKING_SLIP_DESC","MERCH_DIV_DESC","BRAND_NAME"
"311",31336,"BethlehemLights Battery Op. 24 Twig in""","Home Decor","Bethlehem Lights"
"312",61421,"Set of 2 (6) Outlet Surge Protection Swivel","Housewares","Globe"
"313",40074,"Set of 6 Holiday Brooch Set w/LED Lights","Costume Jewelry","N/A"
"314",31054,"Design Scapes 101-Piece Gift Wrap, Bag, Ribbon","Home Decor","Design Scapes"
"315",58118,"Mrs. Prindable's 16-pc Ultimate CandyCollection","Home Decor","Not Known"
"316",61121,"LaLaLoopsy Sew Magical Sew Cute 13-inch Play","Entertainment","Lalaloopsy"
"317",35302,"48 Chocolate Tree with Burlap Base and Clear L""","IQVC Divisional","Vickerman"
"318",32620,"Pre-Lit Fold Flat Outdoor Christmas Tree by","Home Decor","Lori Greiner"
"319",56775,"Dyson Dyzolv Spot Cleaner","IQVC Divisional","Dyson"
"320",21798,"SquareTrade 3-Yr Service Contract w/ADH: Electr","IQVC Divisional","SquareTrade"
"321",11393,"Liz Claiborne New York Mixed Cable Turtleneck","Apparel","Liz Claiborne New York"
"322",58758,"SHWK 12/10 Junior's Red Velvet Christmas Swirl","Home Decor","Junior's"
"323",15944,"Laura Geller Creme Couture Lipstick","IQVC Divisional","Laura Geller"
"324",16679,"Aetrex Xspress Lace-up Fitness Sneakers","IQVC Divisional","Aetrex"
"325",30240,"Pfaltzgraff Winterberry Perfect Pie Plate w/Car","IQVC Divisional","Pfaltzgraff"
"326",42174,"Barbara Bixby Sterling/18K Gemstone & Cultured","Jewelry","Barbara Bixby"
"327",60703,"Minute Math Electronic Flash Card by Learning R","IQVC Divisional","Learning Resources"
"328",25183,"White Diamonds Sash iPhone 4 Case","IQVC Divisional","CorpCom"
"329",7818,"Josie Maran Argan Body, Cleansing Bar & Body","Health/Beauty","Josie Maran"
"330",1456,"Denim & Co. Essentials Perfect Jersey Polo","Apparel","Denim & Co."
"331",44770,"Steel by Design Enamel Bezel Round Case","Jewelry","Steel by Design"
"332",31913,"Wendy Williams Classic Horn Rim Readers","Accessories","Wendy Williams"
"333",54087,"Nesco Three-Piece Buffet Kit","IQVC Divisional","Nesco"
"334",975,"Laura Geller Retractable Baked Powder Brush","IQVC Divisional","Laura Geller"
"335",1219,"Dr. Denese Resurface & Glow Cleanser Duo","IQVC Divisional","Dr. Denese"
"336",7835,"Susan Graver Liquid Knit Placement Print","Apparel","Susan Graver"
"337",6549,"Clarks Bendables Dream Belle Leather Ankle Boot","Accessories","Clarks"
"338",1451,"Susan Graver Stretch Denim Side Zip Ankle","Apparel","Susan Graver"
"339",13076,"BareTraps Sheridan Tall Shaft Boots w/ Ruching","Accessories","BareTraps"
"340",59066,"Ship Week 11/12 Junior's Creme Brulee","Home Decor","Junior's"
"341",19002,"Nick Chavez Amazon Hair Body Building Spray","Health/Beauty","Nick Chavez"
"342",40847,"Hagit Gorali Sterling Cultured Pearl Trinity","Jewelry","Hagit"
"343",7580,"Denim & Co. Long Sleeve Floral Print Woven","Apparel","Denim & Co."
"344",19919,"Susan Graver Printed Liquid Knit w/Metallic","Apparel","Susan Graver"
"345",44105,"Diamonique 1.00 ct tw Highway Ring, Sterling or","Jewelry","Diamonique"
"346",37678,"Isaac Mizrahi Live! Bead Station 44 Necklace a""","Costume Jewelry","Isaac Mizrahi Live!"
"347",4318,"B. Makowsky Glove Leather Tote Bag with Side","Accessories","B. Makowsky"
"348",41452,"Hagit Sterling Gemstone and Cultured","Jewelry","Hagit"
"349",29467,"Footprints in the Sand Scroll by Catherine Gala","IQVC Divisional","Catherine Galasso"
"350",29091,"Country Living Ice Skating Sue 100% Cotton","Textile/Furnit","Country Living"
"351",31401,"Traveler 20-inch Hard Case Expandable Luggage","Home Decor","Lori Greiner"
"352",5894,"Carole Hochman Blooming Teacups 100% Cotton","Apparel","Carole Hochman"
"353",2608,"Spanx In Power Super Higher Power Panties","Accessories","Spanx"
"354",3531,"Susan Graver Chelsea Stretch Zip Front Boot Leg","Apparel","Susan Graver"
"355",31245,"Virginia Candle Co. S/2 Fall Woodwick Dancing","Home Decor","Virginia Candle Co."
"356",57555,"Kansas City Steak Company (24) 1/4 lb Assorted","Home Decor","Kansas City Steak"
"357",19055,"Denim & Co Regular Modern Waist Brushed Heather","Apparel","Denim & Co."
"358",21694,"SquareTrade 3-Year Service Contract:Electronics","IQVC Divisional","SquareTrade"
"359",37489,"Rivka Friedman Choice of Bold Hammered Drop","Costume Jewelry","Rivka Friedman"
"360",3867,"Denim & Co. Regular Slim Leg Jeans with Knit","Apparel","Denim & Co."
"361",31818,"LoveSac 5-piece Double Sac w/Rocker Base","Textile/Furnit","LoveSac"
"362",5419,"Mally Ginormous Lash Secret Mascara Duo","Health/Beauty","Mally Beauty"
"363",3498,"Clarks Suede Clog Slippers w/ Bow Detail &","Accessories","Clarks"
"364",11654,"Mally In the Buff 11pc Eyeshadow Palette w/ Eye","Health/Beauty","Mally Beauty"
"365",38286,"Diamonique Sterling or 14K Gold Clad Round &","Jewelry","Diamonique"
"366",49830,"Simply Stacks Sterling 5mm Rnd Pink TourmalineS","IQVC Divisional","Simply Stacks"
"367",921,"Laura Geller Mini Lucite Handle Blush Brush","IQVC Divisional","Laura Geller"
"368",54565,"As Is"" Rachael Ray Hard Anodized 5qt. Oval""","Home Decor","Rachael Ray"
"369",4561,"Women with Control Fly Front Capri Pants w/","Apparel","Women with Control"
"370",55643,"Lock & Lock 3-piece Storage Set with Tote","Home Decor","Lock & Lock"
"371",30691,"Liz Claiborne New York Color Block 26x26""""","Textile/Furnit","Liz Claiborne New York"
"372",16500,"NFL New Orleans Saints Big & Tall 1/4 Zip Hoode","IQVC Divisional","NFL"
"373",56936,"Don Aslett's 18 Piece Microfiber Cloth Set","IQVC Divisional","Don Aslett"
"374",10261,"Living Proof Volume, Body & Bounce Full","Health/Beauty","Living Proof"
"375",61778,"Coupon Cubby Organizational Coupon Holder Purse","Housewares","N/A"
"376",24932,"Sceptre 50 Class LCD 1080p HDTV with 3 HDMI""","IQVC Divisional","Sceptre"
"377",11357,"LOGO by Lori Goldstein Elbow Sleeve Knit Top","Apparel","Logo by Lori Goldstein"
"378",3566,"Bradley by Bradley Bayou Suede and Knit Jacket","Apparel","Bradley by Bradley Bayou"
"379",21808,"SquareTrade 3-Yr Service Contrct w/ADH: Electro","IQVC Divisional","SquareTrade"
"380",46134,"Orit Schatzman Sterling Seafoam or Royal Purple","Jewelry","Not Known"
"381",39969,"Joan Rivers Magnificent Crystal White Swan Pin","Costume Jewelry","Joan Rivers"
"382",2270,"George Simonton Textured Knit Long Sleeve","Apparel","George Simonton"
"383",38354,"Carolyn Pollack Sterling Maine-ly Mauve Inlay","Jewelry","Carolyn Pollack"
"384",8936,"Dennis Basso Mixed Print Mandarin Collar Tunic","Apparel","Dennis Basso"
"385",56139,"Lock & Lock 3-Piece Canister Bowl Set with","Home Decor","Lock & Lock"
"386",2550,"Isaac Mizrahi Live! Ponte Knit Slim Leg Pants","Apparel","Isaac Mizrahi Live!"
"387",29262,"Bethlehem Lights Set of 4 Plug-in Window","Home Decor","Bethlehem Lights"
"388",11300,"Bootsi Tootsi Lace Print Rain Boots","Accessories","BootsiTootsi"
"389",40683,"Wildlife by Heidi Klum Multi Chain Isabella","Costume Jewelry","Heidi Klum"
"390",17731,"Crocs Unisex Mammoth Clogs","IQVC Divisional","Crocs"
"391",9703,"Luxe Rachel Zoe Sheer V-Neck Printed Caftan w/","Apparel","Luxe Rachel Zoe"
"392",45409,"Carolyn Pollack Promenade Sterling Hoop","Jewelry","Carolyn Pollack"
"393",6219,"Denim & Co. Button Front Laser Cut Moleskin","Apparel","Denim & Co."
"394",3806,"Isaac Mizrahi Live! Signature Print Zip Top","Accessories","Isaac Mizrahi Live!"
"395",30942,"Candle Impressions 13 Metal Angel w/Flameless""","Home Decor","Candle Impressions"
"396",56061,"Margaritaville Bahamas Frozen Concoction Maker","Home Decor","Margaritaville"
"397",46604,"As Is"" Gossip Set of 5 Bright Colors Leather""","Costume Jewelry","Gossip"
"398",41555,"Angela by John Hardy Sterling 1.20ct Sky Blue","Jewelry","Angela by John Hardy"
"399",6379,"Bob Mackie's Embroidered Black Sequin Rose","Apparel","Bob Mackie"
"400",17033,"Skechers Women's GORun Athletic Running Sneaker","IQVC Divisional","Skechers"
"401",61289,"Grampa's Garden 20 x40"" Spa Hot/Cold Therapy P""","IQVC Divisional","Grampa's Garden"
"402",45584,"Susan Graver 19 Crystal & Cabochon Necklace""","Costume Jewelry","Susan Graver"
"403",5585,"Susan Graver Faux Leather Zip Front Jacket with","Apparel","Susan Graver"
"404",46147,"EternaGold 3/4 Polished Domed Hoop Earrings""","Jewelry","EternaGold"
"405",10955,"Denim & Co. Long Sleeve Animal Print","Apparel","Denim & Co."
"406",55969,"Lock & Lock 3 Piece Color Bowl Set","Home Decor","Lock & Lock"
"407",6073,"Isaac Mizrahi Live! 2-Ply Cashmere Long Sleeve","Apparel","Isaac Mizrahi Live!"
"408",3646,"Denim & Co. Essentials Long Slv Oversized Crew","Apparel","Denim & Co."
"409",19545,"philosophy amazing grace perfumed body spritz","Health/Beauty","philosophy"
"410",11673,"Joan Rivers Ruffle Trim Shrug & Tank Set","Apparel","Joan Rivers"
"411",5636,"M by Marc Bouwer Shirred Open Front Cardigan","Apparel","M by Marc Bouwer"
"412",39696,"Diamonique 100-Facet 2 ct Solitaire Ring 14K","Jewelry","Diamonique"
"413",948,"Laura Geller Blush-N-Brighten in Roseberry","IQVC Divisional","Laura Geller"
"414",21340,"SanDisk slotRadio 1000 Rock Songs Preloaded","Electronics","SanDisk"
"415",7444,"Luxe Rachel Zoe Button Front Coat with Faux Fur","Apparel","Luxe Rachel Zoe"
"416",10092,"QuackerFactory WovenCollar Duet Sweater w/Rhine","Apparel","Quacker Factory"
"417",31267,"BethlehemLights Solutions BatteryOp. 18' Deluxe","Home Decor","Bethlehem Lights"
"418",19082,"Quacker Factory Snowscape Themed Long Sleeve","Apparel","Quacker Factory"
"419",45431,"EternaGold Gemstone Stackable Band Ring","Jewelry","EternaGold"
"420",33069,"PedicSolutions 3 Twin Gel Memory Foam Mattress""","Textile/Furnit","PedicSolutions"
"421",2206,"Isaac Mizrahi Live! Belted Tunic w/Georgette","Apparel","Isaac Mizrahi Live!"
"422",18895,"Bob Mackie's Silk Blend Square Neck Sweater","Apparel","Bob Mackie"
"423",61558,"GuardYour ID 2-pc Permanent Identity Protective","Housewares","Guard Your ID"
"424",55759,"Waring Pro NonStick Belgian Waffle Maker","Home Decor","Waring"
"425",32498,"Bethlehem Lights Battery Operated Spider Mum","Home Decor","Bethlehem Lights"
"426",31665,"Home Reflections 300TC Jacquard Down Alt. F/Q","Textile/Furnit","Home Reflections"
"427",10713,"Cliffs by White Mountain Howl Smoking Slipper","Accessories","Cliffs by White Mountain"
"428",10588,"Women with Control My Wonder Jeans"" Pants""","Apparel","Women with Control"
"429",18810,"philosophy amazing grace 3-in-1 gel duo","Health/Beauty","philosophy"
"430",55992,"Rachael Ray Set of 2 Bubble & Brown Gradient","Home Decor","Rachael Ray"
"431",34255,"Biddeford Heated King Size Blanket","IQVC Divisional","N/A"
"432",11471,"Quacker Factory DreamJeanne Short Straight","Apparel","Quacker Factory"
"433",6126,"Quacker Factory Sparkle & Shine Sequin Bow","Apparel","Quacker Factory"
"434",46607,"As Is"" 1"" Triple Diamond Cut Hoop Earrings",",Jewelry""","N/A"
"435",39141,"Melania Simulated Pearl and Crystal Stretch","Costume Jewelry","Melania Trump"
"436",6382,"Liz Claiborne New York Long Sleeve Houndstooth","Apparel","Liz Claiborne New York"
"437",51567,"Steel by Design Textured Round Hoop Earrings","IQVC Divisional","Steel by Design"
"438",11582,"Denim & Co. Animal Print Velveteen Blazer","Apparel","Denim & Co."
"439",55694,"Technique Silicone Round Duo Cake Pan","Home Decor","Technique"
"440",38766,"Steel by Design Glitter Clover Earrings","Jewelry","Steel by Design"
"441",10534,"Vera Bradley Signature Print Weekender Bag &","Accessories","Vera Bradley"
"442",19033,"Denim & Co. Regular Classic Waist Stretch Denim","Apparel","Denim & Co."
"443",9505,"Quacker Factory Zig Zag Sequin Stripe 3/4","Apparel","Quacker Factory"
"444",54573,"As Is"" Lift & Slice Nonstick Carbon Steel Loaf""","Home Decor","N/A"
"445",41172,"Steel by Design Set of 3 30 Chain Necklaces""","Jewelry","Steel by Design"
"446",27712,"Intex Ultra Plush Airbed - Queen","IQVC Divisional","Intex"
"447",9465,"B. Makowsky Glove Leather Drawstring Bucket","Accessories","B. Makowsky"
"448",15290,"Clinique Acne Solutions Liquid Makeup","IQVC Divisional","Clinique"
"449",22369,"Braven Bluetooth Speaker w/ Built-in Microphone","Electronics","Braven"
"450",41892,"Epiphany Diamonique 2.00 ct tw 100-Facet 5-","Jewelry","Epiphany"
"451",11151,"LOGO by Lori Goldstein Funnel Neck Pull-Over","Apparel","Logo by Lori Goldstein"
"452",31162,"4-piece Sitting Fabric Gingerbread Family by","Home Decor","Valerie Parr Hill"
"453",24050,"Canon ELPH 110 16.1MP, 5X Optical Zoom CompactD","IQVC Divisional","Canon"
"454",9892,"little missmatched Crazy Coordinate Crew Sock","Accessories","Not Known"
"455",57854,"Mrs Prindable's 15-pc Individual Size Festive","Home Decor","Not Known"
"456",3958,"White Mountain Hudson Flats with Flower Detail","Accessories","White Mountain"
"457",10486,"Fenway Park 100 Years Commemorative","License Hardgds","N/A"
"458",4202,"Denim & Co. Perfect Jersey 3/4 Sleeve V-neck","Apparel","Denim & Co."
"459",8435,"RP by Rachel Pally Floating Feather","Apparel","RP by Rachel Pally"
"460",32631,"3-piece Lit Mercury Glass Candles with Timer","Home Decor","Valerie Parr Hill"
"461",25085,"Trident AP-IPH5-REDbk iPhone 5 Apollo Case - Re","IQVC Divisional","Trident"
"462",30438,"Things Remembered Black and Silver ID Bracelet","IQVC Divisional","Things Remembered"
"463",4132,"Motto 3/4 Sleeve Button Front Knit Jacket w/","Apparel","Motto"
"464",32461,"Northern Nights Botanical Fern Twin 550FP","Textile/Furnit","Northern Nights"
"465",20294,"A-D philosophy 100 ct microdelivery peel pads","Health/Beauty","philosophy"
"466",22310,"HMDX Jam Bluetooth Wireless Rechargeable","Electronics","HMDX"
"467",21822,"SquareTrade 3-Yr Service Contract w/ADH: Camera","IQVC Divisional","SquareTrade"
"468",20624,"Sculptz Animal Pattern Opaque Shaping Tights","Accessories","Sculptz"
"469",2138,"Women with Control Pull-on StretchPedal Pushers","Apparel","Women with Control"
"470",4412,"Women with Control Straight Leg Side Slit Crop","Apparel","Women with Control"
"471",12209,"tarte Holiday 5-pc Maracuja Divine Shine","Health/Beauty","tarte"
"472",2468,"Hillman Optical 2 Pack of Filigree Readers","Accessories","Hillman Optical"
"473",30737,"Bethlehem Lights 11 Battery Op. Lantern with""","Home Decor","Bethlehem Lights"
"474",19097,"Principal Secret Reclaim 6-pc Anti Aging","Health/Beauty","Principal Secret"
"475",11590,"bareMinerals 5-Star Fabulous 5-pc Eye","Health/Beauty","bareMinerals"
"476",11960,"Liz Claiborne New York Petite Five Pocket","Apparel","Liz Claiborne New York"
"477",47022,"VicenzaSilver Sterling 20 Baguette""","Jewelry","VicenzaSilver"
"478",61449,"Wonder Warmers XL Reusable Heat Pads &","Housewares","Wonder Warmers"
"479",58849,"KIND Bars (18)1.4 oz. Holiday","Home Decor","KIND"
"480",25431,"JVC 42 Class Ultra Thin 1080pLEDLCD120HzHDTV B""","IQVC Divisional","JVC"
"481",18576,"A-D Laura Geller Super-size Tinted Spackle","Health/Beauty","Laura Geller"
"482",11209,"Linea by Louis Dell'Olio Textured Plaid One","Apparel","Linea by Louis Dell'Olio"
"483",5290,"Carol Wior Wear Your Own Bra Tummy Control Cami","Accessories","Carol Wior"
"484",5433,"Joan Rivers Ruffle Sleeve Jacket","Apparel","Joan Rivers"
"485",42775,"VicenzaGold Reversible Drusy Quartz Dangle","Jewelry","VicenzaGold"
"486",41713,"VicenzaGold Oval High Polished Hoop Earrings","Jewelry","Not Known"
"487",6541,"Liz Claiborne New York V-Neck BoyfriendCardigan","Apparel","Liz Claiborne New York"
"488",37718,"JMH Jewellery Sterling Silver Heart Pendant w/","App/Accss Event","JMH Jewellery"
"489",41684,"VicenzaGold Twisted Polished Drop Earrings","Jewelry","VicenzaGold"
"490",885,"L'Occitane Almond Shower Oil - 8.4 oz","IQVC Divisional","L'Occitane"
"491",26648,"The Tracy Anderson Method: Post-Pregnancy","Fun & Leisure","Tracy Anderson"
"492",44398,"High Polished Elongated Twist Earrings","Jewelry","N/A"
"493",29079,"Welcome Home"" Pineapple Design Two Piece Wall""","Home Decor","N/A"
"494",1216,"San Diego Hat Co. Women's Cable Knit Beret","IQVC Divisional","San Diego Hat Co."
"495",11771,"Vionic w/ Orthaheel Fiesta Orthotic Mules","Accessories","Vionic with Orthaheel Technology"
"496",11786,"philosophy super size ice cream man 3-in-1 gel","Health/Beauty","philosophy"
"497",14275,"A-D New Beauty Test Tube with Magazine Ltd. Ed.","Health/Beauty","New Beauty Magazine"
"498",56208,"Yonanas Healthy Frozen Treat Maker w/ Cookbook","Home Decor","Yonanas"
"499",28191,"DeLonghi Ceramic Heater with Remote","IQVC Divisional","DeLonghi"
"500",43317,"EternaGold 16 Woven Omega Style Necklace""","Jewelry","EternaGold"
"501",7882,"Tignanello Signature Print Crossbody w/Adjustab","Accessories","Tignanello"
"502",10434,"Weil by Orthaheel Asana Orthotic Slip-on Mule","Accessories","Vionic with Orthaheel Technology"
"503",6527,"smashbox FAQs 7-piece Color Collection","Health/Beauty","SmashBox"
"504",40781,"EternaGold Fancy Border Silk Fit Band Ring","Jewelry","EternaGold"
"505",47585,"VicenzaSilver Sterling Flexible Wide","Jewelry","VicenzaSilver"
"506",9175,"Papillio by Birkenstock Gizeh Feather Print","Accessories","Birkenstock"
"507",12381,"Linea by Louis Dell'Olio Pleat Front Knit Boot","Apparel","Linea by Louis Dell'Olio"
"508",7546,"Stan Herman Ribbed Baby Terry Button Front","Apparel","Stan Herman"
"509",11719,"Linea by Louis Dell'Olio Sunburst Pleat Skirt","Apparel","Linea by Louis Dell'Olio"
"510",9017,"Linea by Louis Dell'Olio Pull-on Boho Skirt","Apparel","Linea by Louis Dell'Olio"
"511",8238,"Vera Bradley Signature Print Laptop Travel","Accessories","Vera Bradley"
"512",569,"Peter Thomas Roth Mega Rich Intensive Anti-Agin","IQVC Divisional","Peter Thomas Roth"
"513",39569,"Crystal Bead Accent Double Hoop Earrings","Jewelry","N/A"
"514",5908,"George Simonton Jewel Neck Sweater with Crochet","Apparel","George Simonton"
"515",54516,"Technique Aluminized Steel Nonstick 12 Cup","Home Decor","Technique"
"516",10381,"Linea by Louis Dell'Olio Python Print Elbow","Apparel","Linea by Louis Dell'Olio"
"517",25304,"A Charlie Brown Christmas (Remastered Deluxe Ed","IQVC Divisional","Warner Bros."
"518",57795,"Stuffin Gourmet (10)or(20)4oz Parmesan Crusted","Home Decor","Not Known"
"519",56016,"Prepology Colored All-In-One Lid With Flip Top","Home Decor","Prepology"
"520",21760,"SquareTrade 3-Year Service Contract: TVs $350 t","IQVC Divisional","SquareTrade"
"521",12258,"Bob Mackie's Velvet Tank with Rounded Neckline","Apparel","Bob Mackie"
"522",3963,"philosophy peppermint bark 3-in-1 gel 24 oz.","Health/Beauty","philosophy"
"523",16531,"IT Cosmetics Brow Power Universal Eyebrow Penci","IQVC Divisional","IT Cosmetics"
"524",3404,"M by Marc Bouwer Stretch Lace Shirt with","Apparel","M by Marc Bouwer"
"525",11039,"Collection 18 Open Waffle Knit Poncho with","Accessories","Collection XIIX"
"526",58649,"Rise Bar 24-piece All-Natural Fruit & Nut","Home Decor","Rise Bar"
"527",22439,"iPico Portable Projector for iPhone 4/4S with","Electronics","ipico"
"528",22569,"LG800G Prepaid TracFone Touchscreen w/ 1400 Min","Electronics","LG Electronics"
"529",25291,"Nintendo Wii Epic Mickey 2 Bundle with Memory C","IQVC Divisional","Nintendo"
"530",37943,"Simona Collini Steel Chain & Bead","Jewelry","Simona Collini"
"531",27721,"Solitaire Elite Polarized Fits Over Sunglasses-","IQVC Divisional","N/A"
