PRODUCT_ID,PACKING_SLIP_DESC,MERCH_DIV_DESC,BRAND_NAME,,,
58758,SHWK 12/10 Junior's Red Velvet Christmas Swirl,Home Decor,Junior's,,,
15944,Laura Geller Creme Couture Lipstick,IQVC Divisional,Laura Geller,,,
16679,Aetrex Xspress Lace-up Fitness Sneakers,IQVC Divisional,Aetrex,,,
30240,Pfaltzgraff Winterberry Perfect Pie Plate w/Car,IQVC Divisional,Pfaltzgraff,,,
42174,Barbara Bixby Sterling/18K Gemstone & Cultured,Jewelry,Barbara Bixby,,,
60703,Minute Math Electronic Flash Card by Learning R,IQVC Divisional,Learning Resources,,,
25183,White Diamonds Sash iPhone 4 Case,IQVC Divisional,CorpCom,,,
7818,"Josie Maran Argan Body, Cleansing Bar & Body",Health/Beauty,Josie Maran,,,
1456,Denim & Co. Essentials Perfect Jersey Polo,Apparel,Denim & Co.,,,
44770,Steel by Design Enamel Bezel Round Case,Jewelry,Steel by Design,,,
31913,Wendy Williams Classic Horn Rim Readers,Accessories,Wendy Williams,,,
54087,Nesco Three-Piece Buffet Kit,IQVC Divisional,Nesco,,,
975,Laura Geller Retractable Baked Powder Brush,IQVC Divisional,Laura Geller,,,
1219,Dr. Denese Resurface & Glow Cleanser Duo,IQVC Divisional,Dr. Denese,,,
7835,Susan Graver Liquid Knit Placement Print,Apparel,Susan Graver,,,
6549,Clarks Bendables Dream Belle Leather Ankle Boot,Accessories,Clarks,,,
1451,Susan Graver Stretch Denim Side Zip Ankle,Apparel,Susan Graver,,,
13076,BareTraps Sheridan Tall Shaft Boots w/ Ruching,Accessories,BareTraps,,,
59066,Ship Week 11/12 Junior's Creme Brulee,Home Decor,Junior's,,,
19002,Nick Chavez Amazon Hair Body Building Spray,Health/Beauty,Nick Chavez,,,
40847,Hagit Gorali Sterling Cultured Pearl Trinity,Jewelry,Hagit,,,
7580,Denim & Co. Long Sleeve Floral Print Woven,Apparel,Denim & Co.,,,
19919,Susan Graver Printed Liquid Knit w/Metallic,Apparel,Susan Graver,,,
44105,"Diamonique 1.00 ct tw Highway Ring, Sterling or",Jewelry,Diamonique,,,
37678,"Isaac Mizrahi Live! Bead Station 44 Necklace a""",Costume Jewelry,Isaac Mizrahi Live!,,,
4318,B. Makowsky Glove Leather Tote Bag with Side,Accessories,B. Makowsky,,,
41452,Hagit Sterling Gemstone and Cultured,Jewelry,Hagit,,,
29467,Footprints in the Sand Scroll by Catherine Gala,IQVC Divisional,Catherine Galasso,,,
29091,Country Living Ice Skating Sue 100% Cotton,Textile/Furnit,Country Living,,,
31401,Traveler 20-inch Hard Case Expandable Luggage,Home Decor,Lori Greiner,,,
5894,Carole Hochman Blooming Teacups 100% Cotton,Apparel,Carole Hochman,,,
2608,Spanx In Power Super Higher Power Panties,Accessories,Spanx,,,
3531,Susan Graver Chelsea Stretch Zip Front Boot Leg,Apparel,Susan Graver,,,
31245,Virginia Candle Co. S/2 Fall Woodwick Dancing,Home Decor,Virginia Candle Co.,,,
57555,Kansas City Steak Company (24) 1/4 lb Assorted,Home Decor,Kansas City Steak,,,
19055,Denim & Co Regular Modern Waist Brushed Heather,Apparel,Denim & Co.,,,
21694,SquareTrade 3-Year Service Contract:Electronics,IQVC Divisional,SquareTrade,,,
37489,Rivka Friedman Choice of Bold Hammered Drop,Costume Jewelry,Rivka Friedman,,,
3867,Denim & Co. Regular Slim Leg Jeans with Knit,Apparel,Denim & Co.,,,
31818,LoveSac 5-piece Double Sac w/Rocker Base,Textile/Furnit,LoveSac,,,
5419,Mally Ginormous Lash Secret Mascara Duo,Health/Beauty,Mally Beauty,,,
3498,Clarks Suede Clog Slippers w/ Bow Detail &,Accessories,Clarks,,,
11654,Mally In the Buff 11pc Eyeshadow Palette w/ Eye,Health/Beauty,Mally Beauty,,,
38286,Diamonique Sterling or 14K Gold Clad Round &,Jewelry,Diamonique,,,
49830,Simply Stacks Sterling 5mm Rnd Pink TourmalineS,IQVC Divisional,Simply Stacks,,,
921,Laura Geller Mini Lucite Handle Blush Brush,IQVC Divisional,Laura Geller,,,
54565,"As Is"" Rachael Ray Hard Anodized 5qt. Oval""",Home Decor,Rachael Ray,,,
4561,Women with Control Fly Front Capri Pants w/,Apparel,Women with Control,,,
55643,Lock & Lock 3-piece Storage Set with Tote,Home Decor,Lock & Lock,,,
30691,"Liz Claiborne New York Color Block 26x26""""",Textile/Furnit,Liz Claiborne New York,,,
16500,NFL New Orleans Saints Big & Tall 1/4 Zip Hoode,IQVC Divisional,NFL,,,
56936,Don Aslett's 18 Piece Microfiber Cloth Set,IQVC Divisional,Don Aslett,,,
10261,"Living Proof Volume, Body & Bounce Full",Health/Beauty,Living Proof,,,
61778,Coupon Cubby Organizational Coupon Holder Purse,Housewares,N/A,,,
24932,"Sceptre 50 Class LCD 1080p HDTV with 3 HDMI""",IQVC Divisional,Sceptre,,,
11357,LOGO by Lori Goldstein Elbow Sleeve Knit Top,Apparel,Logo by Lori Goldstein,,,
3566,Bradley by Bradley Bayou Suede and Knit Jacket,Apparel,Bradley by Bradley Bayou,,,
21808,SquareTrade 3-Yr Service Contrct w/ADH: Electro,IQVC Divisional,SquareTrade,,,
46134,Orit Schatzman Sterling Seafoam or Royal Purple,Jewelry,Not Known,,,
39969,Joan Rivers Magnificent Crystal White Swan Pin,Costume Jewelry,Joan Rivers,,,
2270,George Simonton Textured Knit Long Sleeve,Apparel,George Simonton,,,
38354,Carolyn Pollack Sterling Maine-ly Mauve Inlay,Jewelry,Carolyn Pollack,,,
8936,Dennis Basso Mixed Print Mandarin Collar Tunic,Apparel,Dennis Basso,,,
56139,Lock & Lock 3-Piece Canister Bowl Set with,Home Decor,Lock & Lock,,,
2550,Isaac Mizrahi Live! Ponte Knit Slim Leg Pants,Apparel,Isaac Mizrahi Live!,,,
29262,Bethlehem Lights Set of 4 Plug-in Window,Home Decor,Bethlehem Lights,,,
11300,Bootsi Tootsi Lace Print Rain Boots,Accessories,BootsiTootsi,,,
40683,Wildlife by Heidi Klum Multi Chain Isabella,Costume Jewelry,Heidi Klum,,,
17731,Crocs Unisex Mammoth Clogs,IQVC Divisional,Crocs,,,
9703,Luxe Rachel Zoe Sheer V-Neck Printed Caftan w/,Apparel,Luxe Rachel Zoe,,,
45409,Carolyn Pollack Promenade Sterling Hoop,Jewelry,Carolyn Pollack,,,
6219,Denim & Co. Button Front Laser Cut Moleskin,Apparel,Denim & Co.,,,
3806,Isaac Mizrahi Live! Signature Print Zip Top,Accessories,Isaac Mizrahi Live!,,,
30942,"Candle Impressions 13 Metal Angel w/Flameless""",Home Decor,Candle Impressions,,,
56061,Margaritaville Bahamas Frozen Concoction Maker,Home Decor,Margaritaville,,,
46604,"As Is"" Gossip Set of 5 Bright Colors Leather""",Costume Jewelry,Gossip,,,
41555,Angela by John Hardy Sterling 1.20ct Sky Blue,Jewelry,Angela by John Hardy,,,
6379,Bob Mackie's Embroidered Black Sequin Rose,Apparel,Bob Mackie,,,
17033,Skechers Women's GORun Athletic Running Sneaker,IQVC Divisional,Skechers,,,
61289,"Grampa's Garden 20 x40"" Spa Hot/Cold Therapy P""",IQVC Divisional,Grampa's Garden,,,
45584,"Susan Graver 19 Crystal & Cabochon Necklace""",Costume Jewelry,Susan Graver,,,
5585,Susan Graver Faux Leather Zip Front Jacket with,Apparel,Susan Graver,,,
46147,"EternaGold 3/4 Polished Domed Hoop Earrings""",Jewelry,EternaGold,,,
10955,Denim & Co. Long Sleeve Animal Print,Apparel,Denim & Co.,,,
55969,Lock & Lock 3 Piece Color Bowl Set,Home Decor,Lock & Lock,,,
6073,Isaac Mizrahi Live! 2-Ply Cashmere Long Sleeve,Apparel,Isaac Mizrahi Live!,,,
3646,Denim & Co. Essentials Long Slv Oversized Crew,Apparel,Denim & Co.,,,
19545,philosophy amazing grace perfumed body spritz,Health/Beauty,philosophy,,,
11673,Joan Rivers Ruffle Trim Shrug & Tank Set,Apparel,Joan Rivers,,,
5636,M by Marc Bouwer Shirred Open Front Cardigan,Apparel,M by Marc Bouwer,,,
39696,Diamonique 100-Facet 2 ct Solitaire Ring 14K,Jewelry,Diamonique,,,
948,Laura Geller Blush-N-Brighten in Roseberry,IQVC Divisional,Laura Geller,,,
21340,SanDisk slotRadio 1000 Rock Songs Preloaded,Electronics,SanDisk,,,
7444,Luxe Rachel Zoe Button Front Coat with Faux Fur,Apparel,Luxe Rachel Zoe,,,
10092,QuackerFactory WovenCollar Duet Sweater w/Rhine,Apparel,Quacker Factory,,,
31267,BethlehemLights Solutions BatteryOp. 18' Deluxe,Home Decor,Bethlehem Lights,,,
19082,Quacker Factory Snowscape Themed Long Sleeve,Apparel,Quacker Factory,,,
45431,EternaGold Gemstone Stackable Band Ring,Jewelry,EternaGold,,,
33069,"PedicSolutions 3 Twin Gel Memory Foam Mattress""",Textile/Furnit,PedicSolutions,,,
2206,Isaac Mizrahi Live! Belted Tunic w/Georgette,Apparel,Isaac Mizrahi Live!,,,
18895,Bob Mackie's Silk Blend Square Neck Sweater,Apparel,Bob Mackie,,,
61558,GuardYour ID 2-pc Permanent Identity Protective,Housewares,Guard Your ID,,,
55759,Waring Pro NonStick Belgian Waffle Maker,Home Decor,Waring,,,
32498,Bethlehem Lights Battery Operated Spider Mum,Home Decor,Bethlehem Lights,,,
31665,Home Reflections 300TC Jacquard Down Alt. F/Q,Textile/Furnit,Home Reflections,,,
10713,Cliffs by White Mountain Howl Smoking Slipper,Accessories,Cliffs by White Mountain,,,
10588,"Women with Control My Wonder Jeans"" Pants""",Apparel,Women with Control,,,
18810,philosophy amazing grace 3-in-1 gel duo,Health/Beauty,philosophy,,,
55992,Rachael Ray Set of 2 Bubble & Brown Gradient,Home Decor,Rachael Ray,,,
34255,Biddeford Heated King Size Blanket,IQVC Divisional,N/A,,,
11471,Quacker Factory DreamJeanne Short Straight,Apparel,Quacker Factory,,,
6126,Quacker Factory Sparkle & Shine Sequin Bow,Apparel,Quacker Factory,,,
46607,"As Is"" 1"" Triple Diamond Cut Hoop Earrings",",Jewelry""",N/A,,,
39141,Melania Simulated Pearl and Crystal Stretch,Costume Jewelry,Melania Trump,,,
6382,Liz Claiborne New York Long Sleeve Houndstooth,Apparel,Liz Claiborne New York,,,
51567,Steel by Design Textured Round Hoop Earrings,IQVC Divisional,Steel by Design,,,
11582,Denim & Co. Animal Print Velveteen Blazer,Apparel,Denim & Co.,,,
55694,Technique Silicone Round Duo Cake Pan,Home Decor,Technique,,,
38766,Steel by Design Glitter Clover Earrings,Jewelry,Steel by Design,,,
10534,Vera Bradley Signature Print Weekender Bag &,Accessories,Vera Bradley,,,
19033,Denim & Co. Regular Classic Waist Stretch Denim,Apparel,Denim & Co.,,,
9505,Quacker Factory Zig Zag Sequin Stripe 3/4,Apparel,Quacker Factory,,,
54573,"As Is"" Lift & Slice Nonstick Carbon Steel Loaf""",Home Decor,N/A,,,
41172,"Steel by Design Set of 3 30 Chain Necklaces""",Jewelry,Steel by Design,,,
27712,Intex Ultra Plush Airbed - Queen,IQVC Divisional,Intex,,,
9465,B. Makowsky Glove Leather Drawstring Bucket,Accessories,B. Makowsky,,,
15290,Clinique Acne Solutions Liquid Makeup,IQVC Divisional,Clinique,,,
22369,Braven Bluetooth Speaker w/ Built-in Microphone,Electronics,Braven,,,
41892,Epiphany Diamonique 2.00 ct tw 100-Facet 5-,Jewelry,Epiphany,,,
11151,LOGO by Lori Goldstein Funnel Neck Pull-Over,Apparel,Logo by Lori Goldstein,,,
31162,4-piece Sitting Fabric Gingerbread Family by,Home Decor,Valerie Parr Hill,,,
24050,"Canon ELPH 110 16.1MP, 5X Optical Zoom CompactD",IQVC Divisional,Canon,,,
9892,little missmatched Crazy Coordinate Crew Sock,Accessories,Not Known,,,
57854,Mrs Prindable's 15-pc Individual Size Festive,Home Decor,Not Known,,,
3958,White Mountain Hudson Flats with Flower Detail,Accessories,White Mountain,,,
10486,Fenway Park 100 Years Commemorative,License Hardgds,N/A,,,
4202,Denim & Co. Perfect Jersey 3/4 Sleeve V-neck,Apparel,Denim & Co.,,,
8435,RP by Rachel Pally Floating Feather,Apparel,RP by Rachel Pally,,,
32631,3-piece Lit Mercury Glass Candles with Timer,Home Decor,Valerie Parr Hill,,,
25085,Trident AP-IPH5-REDbk iPhone 5 Apollo Case - Re,IQVC Divisional,Trident,,,
30438,Things Remembered Black and Silver ID Bracelet,IQVC Divisional,Things Remembered,,,
4132,Motto 3/4 Sleeve Button Front Knit Jacket w/,Apparel,Motto,,,
32461,Northern Nights Botanical Fern Twin 550FP,Textile/Furnit,Northern Nights,,,
20294,A-D philosophy 100 ct microdelivery peel pads,Health/Beauty,philosophy,,,
22310,HMDX Jam Bluetooth Wireless Rechargeable,Electronics,HMDX,,,
21822,SquareTrade 3-Yr Service Contract w/ADH: Camera,IQVC Divisional,SquareTrade,,,
20624,Sculptz Animal Pattern Opaque Shaping Tights,Accessories,Sculptz,,,
2138,Women with Control Pull-on StretchPedal Pushers,Apparel,Women with Control,,,
4412,Women with Control Straight Leg Side Slit Crop,Apparel,Women with Control,,,
12209,tarte Holiday 5-pc Maracuja Divine Shine,Health/Beauty,tarte,,,
2468,Hillman Optical 2 Pack of Filigree Readers,Accessories,Hillman Optical,,,
30737,"Bethlehem Lights 11 Battery Op. Lantern with""",Home Decor,Bethlehem Lights,,,
19097,Principal Secret Reclaim 6-pc Anti Aging,Health/Beauty,Principal Secret,,,
11590,bareMinerals 5-Star Fabulous 5-pc Eye,Health/Beauty,bareMinerals,,,
11960,Liz Claiborne New York Petite Five Pocket,Apparel,Liz Claiborne New York,,,
47022,"VicenzaSilver Sterling 20 Baguette""",Jewelry,VicenzaSilver,,,
61449,Wonder Warmers XL Reusable Heat Pads &,Housewares,Wonder Warmers,,,
58849,KIND Bars (18)1.4 oz. Holiday,Home Decor,KIND,,,
25431,"JVC 42 Class Ultra Thin 1080pLEDLCD120HzHDTV B""",IQVC Divisional,JVC,,,
18576,A-D Laura Geller Super-size Tinted Spackle,Health/Beauty,Laura Geller,,,
11209,Linea by Louis Dell'Olio Textured Plaid One,Apparel,Linea by Louis Dell'Olio,,,
5290,Carol Wior Wear Your Own Bra Tummy Control Cami,Accessories,Carol Wior,,,
5433,Joan Rivers Ruffle Sleeve Jacket,Apparel,Joan Rivers,,,
42775,VicenzaGold Reversible Drusy Quartz Dangle,Jewelry,VicenzaGold,,,
41713,VicenzaGold Oval High Polished Hoop Earrings,Jewelry,Not Known,,,
6541,Liz Claiborne New York V-Neck BoyfriendCardigan,Apparel,Liz Claiborne New York,,,
37718,JMH Jewellery Sterling Silver Heart Pendant w/,App/Accss Event,JMH Jewellery,,,
41684,VicenzaGold Twisted Polished Drop Earrings,Jewelry,VicenzaGold,,,
885,L'Occitane Almond Shower Oil - 8.4 oz,IQVC Divisional,L'Occitane,,,
26648,The Tracy Anderson Method: Post-Pregnancy,Fun & Leisure,Tracy Anderson,,,
44398,High Polished Elongated Twist Earrings,Jewelry,N/A,,,
29079,"Welcome Home"" Pineapple Design Two Piece Wall""",Home Decor,N/A,,,
1216,San Diego Hat Co. Women's Cable Knit Beret,IQVC Divisional,San Diego Hat Co.,,,
11771,Vionic w/ Orthaheel Fiesta Orthotic Mules,Accessories,Vionic with Orthaheel Technology,,,
11786,philosophy super size ice cream man 3-in-1 gel,Health/Beauty,philosophy,,,
14275,A-D New Beauty Test Tube with Magazine Ltd. Ed.,Health/Beauty,New Beauty Magazine,,,
56208,Yonanas Healthy Frozen Treat Maker w/ Cookbook,Home Decor,Yonanas,,,
28191,DeLonghi Ceramic Heater with Remote,IQVC Divisional,DeLonghi,,,
43317,"EternaGold 16 Woven Omega Style Necklace""",Jewelry,EternaGold,,,
7882,Tignanello Signature Print Crossbody w/Adjustab,Accessories,Tignanello,,,
10434,Weil by Orthaheel Asana Orthotic Slip-on Mule,Accessories,Vionic with Orthaheel Technology,,,
6527,smashbox FAQs 7-piece Color Collection,Health/Beauty,SmashBox,,,
40781,EternaGold Fancy Border Silk Fit Band Ring,Jewelry,EternaGold,,,
47585,VicenzaSilver Sterling Flexible Wide,Jewelry,VicenzaSilver,,,
9175,Papillio by Birkenstock Gizeh Feather Print,Accessories,Birkenstock,,,
12381,Linea by Louis Dell'Olio Pleat Front Knit Boot,Apparel,Linea by Louis Dell'Olio,,,
7546,Stan Herman Ribbed Baby Terry Button Front,Apparel,Stan Herman,,,
11719,Linea by Louis Dell'Olio Sunburst Pleat Skirt,Apparel,Linea by Louis Dell'Olio,,,
9017,Linea by Louis Dell'Olio Pull-on Boho Skirt,Apparel,Linea by Louis Dell'Olio,,,
8238,Vera Bradley Signature Print Laptop Travel,Accessories,Vera Bradley,,,
569,Peter Thomas Roth Mega Rich Intensive Anti-Agin,IQVC Divisional,Peter Thomas Roth,,,
39569,Crystal Bead Accent Double Hoop Earrings,Jewelry,N/A,,,
5908,George Simonton Jewel Neck Sweater with Crochet,Apparel,George Simonton,,,
54516,Technique Aluminized Steel Nonstick 12 Cup,Home Decor,Technique,,,
10381,Linea by Louis Dell'Olio Python Print Elbow,Apparel,Linea by Louis Dell'Olio,,,
25304,A Charlie Brown Christmas (Remastered Deluxe Ed,IQVC Divisional,Warner Bros.,,,
57795,Stuffin Gourmet (10)or(20)4oz Parmesan Crusted,Home Decor,Not Known,,,
56016,Prepology Colored All-In-One Lid With Flip Top,Home Decor,Prepology,,,
21760,SquareTrade 3-Year Service Contract: TVs $350 t,IQVC Divisional,SquareTrade,,,
12258,Bob Mackie's Velvet Tank with Rounded Neckline,Apparel,Bob Mackie,,,
3963,philosophy peppermint bark 3-in-1 gel 24 oz.,Health/Beauty,philosophy,,,
16531,IT Cosmetics Brow Power Universal Eyebrow Penci,IQVC Divisional,IT Cosmetics,,,
3404,M by Marc Bouwer Stretch Lace Shirt with,Apparel,M by Marc Bouwer,,,
11039,Collection 18 Open Waffle Knit Poncho with,Accessories,Collection XIIX,,,
58649,Rise Bar 24-piece All-Natural Fruit & Nut,Home Decor,Rise Bar,,,
22439,iPico Portable Projector for iPhone 4/4S with,Electronics,ipico,,,
22569,LG800G Prepaid TracFone Touchscreen w/ 1400 Min,Electronics,LG Electronics,,,
25291,Nintendo Wii Epic Mickey 2 Bundle with Memory C,IQVC Divisional,Nintendo,,,
37943,Simona Collini Steel Chain & Bead,Jewelry,Simona Collini,,,
27721,Solitaire Elite Polarized Fits Over Sunglasses-,IQVC Divisional,N/A,,,
31041,Malden Mills Polarfleece(R) Brocade Damask King,Textile/Furnit,Malden Mills,,,
37638,Isaac Mizrahi Live! Perfect Crystal Drop,Costume Jewelry,Isaac Mizrahi Live!,,,
6955,Joan Rivers Shimmering Metallic Knit Ruana,Accessories,Joan Rivers,,,
20679,LifeStyle by Legacy Ankle Length Cotton/Spandex,Accessories,LifeStyle by Legacy,,,
9706,Joan Rivers 3/4 Sleeve Long T-Shirt with Sequin,Apparel,Joan Rivers,,,
28144,Home Reflections Shantung Diamond Tufted QueenH,IQVC Divisional,Home Reflections,,,
59022,Vintage Wine Estates Festival Picks Wine Sets,Home Decor,Not Known,,,
20482,philosophy snow shoes and mittens foot & hand,Health/Beauty,philosophy,,,
30549,Set of 12 Sweet Treats Candle Sampler by Valeri,IQVC Divisional,Valerie Parr Hill,,,
16216,Laura Geller Makeup Must-Haves Palette Duo & Br,IQVC Divisional,Laura Geller,,,
6712,Isaac Mizrahi Live! Oversized Floral Print,Apparel,Isaac Mizrahi Live!,,,
43261,Or Paz Sterling Textured Sunflower Pendant,Jewelry,Or Paz,,,
6128,Dennis Basso Matte Jersey Faux Wrap Dress,Apparel,Dennis Basso,,,
31164,Northern Nights Kingston 600TC Supima Cotton,Textile/Furnit,Northern Nights,,,
17813,Crocs Men's Islander Sport Real Tree Shoes,IQVC Divisional,Crocs,,,
45903,"As Is"" Southwestern Sterling Gemstone & Bead""",Jewelry,Southwestern Sterling,,,
7336,LOGO by Lori Goldstein Striped Ombre Button,Apparel,Logo by Lori Goldstein,,,
3791,Isaac Mizrahi Live! Metallic Cable Cardigan,Apparel,Isaac Mizrahi Live!,,,
31602,17-inch Roll-out Refrigerator Tray by Lori,Home Decor,Lori Greiner,,,
40257,Pave' Star Button Earrings,Costume Jewelry,Heidi Klum,,,
2225,Due North Knit Cap w/Wind Resistant Ear Flaps,Fun & Leisure,Due North,,,
15425,Minnetonka Women's Fringed Moccasins,IQVC Divisional,Minnetonka,,,
16347,Lamo Suede Leather Moccasins,IQVC Divisional,Lamo,,,
13369,NFL Liquid Blue Sky Helmet Short Sleeve T-Shirt,License Hardgds,NFL,,,
39858,"Tito Pedrini Two"" Notte e Giorno Gemstone""",Jewelry,Tito Pedrini Two,,,
57682,"Set of 3 No Fill 15 Plush Dog Toys""",Home Decor,Jakks,,,
20024,Motto Cap Sleeve Pleat Front Long Knit,Apparel,Motto,,,
39686,Jacqueline Kennedy Taj Mahal Indian Style,Jewelry,Jacqueline Kennedy,,,
8886,Ole Henriksen Truth To Go Wipes,Health/Beauty,Ole Henriksen,,,
32890,Bethlehem Lights 7.5' Anabelle Fir Tree w/,Home Decor,Bethlehem Lights,,,
30630,"PGA Tour 20 Pop-Up Chipping Net w/Carry Pouch""",Home Decor,PGA,,,
32871,"Bethlehem Lights Battery Operated 24 Cardinal""",Home Decor,Bethlehem Lights,,,
32574,Jim Shore Heartwood Creek Santa Over Village,Collectibles,Jim Shore,,,
32246,Holiday Decorative Fiber Optic Illuminated,Home Decor,N/A,,,
27976,"Jim Shore The Meaning of Christmas"" 7-3/4""""",Collectibles,Jim Shore,,,
4793,Isaac Mizrahi Live! Chambray Wide Leg,Apparel,Isaac Mizrahi Live!,,,
3301,Isaac Mizrahi Live! Fleece Lined Suede Ruffle,Apparel,Isaac Mizrahi Live!,,,
3795,Isaac Mizrahi Live! Wide Leg Ponte Pants with,Apparel,Isaac Mizrahi Live!,,,
32718,"Set of 3 Lit 36 Red Snow Berry Branches""",Home Decor,Valerie Parr Hill,,,
61051,Rockboard 2-in-1 Adjustable Self-Propel,Entertainment,Rockboard,,,
33587,Red Plaid Tree Skirt or S/2 Stockings w/Faux,Home Decor,Not Known,,,
29120,Fresh From the Oven 4Pc Fragrance Collection,Home Decor,Valerie Parr Hill,,,
57784,Mrs.Prindable's (16) IndividualSize,Home Decor,Mrs. Prindable,,,
43808,Dominique Dinouart Sterling Chalcedony,Jewelry,Dominique Dinouart,,,
54845,Cuisinart Coffee Grinder - White,IQVC Divisional,Cuisinart,,,
22423,Braven600 Portable Wireless Bluetooth,Electronics,Braven,,,
43240,"Diamonique Highway Ring, Sterling or",Jewelry,Diamonique,,,
10627,Liz Claiborne New York Loop Yarn Trim Open,Apparel,Liz Claiborne New York,,,
4095,Quacker Factory Pearly Polka Dot Sweater Duet,Apparel,Quacker Factory,,,
46803,"As Is"" Esposito Diamonique Sterling Floral""",Jewelry,Joseph Esposito,,,
30839,Bath & Body Works S/2 5.5 oz. Floral Deco,Home Decor,Bath & Body Works,,,
31137,Mr.Christmas Set of 5 Customer Choice Porcelain,Home Decor,Mr. Christmas,,,
58601,My Grandma's 9-piece Mini Coffee Cake Sampler,Home Decor,My Grandma's of New England,,,
23865,"LG 32 Diagonal LED LCD Hi-Def TV with Intellig""",IQVC Divisional,LG Electronics,,,
60380,Lucky Brand Leather Ballet Flats W/Elasticized,PUBLIC RELATION,Lucky Brand,,,
35092,Pacific Accents Oceanside Candle with 4 & 8 Hou,IQVC Divisional,Pacific Accents,,,
